"Dr. Richard H. Linton has been named the 15th President of Kansas State University by the Kansas Board of Regents.

We welcome the Linton family to #KState and look forward to a promising future.",12/2/2021 11:06,"Congratulations
President Linton! We are all rooting for you. Welcome to the family.",Welcome Dr. Linton. Purple looks good on you!,Congrats Dr. Linton! Excited to have a land-grant alumnus leading our alma mater!,Welcome to KSU and Manhattan!,WOW! From my current university NC State University to my alma mater! Congrats Dr. Linton::: we will miss you at NCSU::: but I hope you fall in love with Kansas State University and Manhattan!,"Congratulations
and welcome to the #Family! 💜",Looks like a great choice!,"Congratulations
👏 👏!",Welcome to KSU,Welcome to Manhattan and KSU !,"Congratulations
and welcome to K-State!","Congratulations
Mr. President","Congratulations
Dr. Linton! All the best.","KANSAS ST. vs SOUTH CAROLINA
📺Watch live : http://
knoketv.realunit
edsports.com/
ncaa.php",Another old white man. That is surprising.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Travel outside of your normal school community is discouraged over the Labor Day weekend due to the current number of positive COVID-19 cases related to campus. www.k-state.edu/today/announcement/?id=67624

Information on best practices being in public places or with friends are available at www.k-state.edu/today/announcement/?id=67583.

K-STATE.EDU
Wildcats encouraged to stay in Manhattan::: Salina::: Johnson County this holiday weekend",9/4/2020 13:02,George Clarke Jo Clarke,And then extend the refund date.,Yeah 👎 that's why we are grown and have the constitution,Em-awful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At #KState you can choose your own adventure and learning path to fit your interests and passions.

Don't make the world wait.Discover more at www.k-state.edu/admissions/.",9/3/2020 19:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RILEYCOUNTYKS.GOV
Riley County",9/2/2020 23:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-State Student Union
September 2::: 2020 at 8:12 AM ·

As part of our ongoing efforts to promote proactive wellness::: the Union now has voluntary no-touch temperature scanners! Find them at our north::: east and both south entrances!",9/2/2020 20:12,Waste of government money,Voluntary?,Many kids don’t have anything to take their own temp::: so I think these are good. My kids all live off-campus::: but now they check their own temp and know for sure they aren’t running one.,"https://
www.conservative
review.com/
news/
horowitz-anatomy
-casedemic-1300
-reported-coron
avirus-cases-u-
alabama-zero-ho
spitalizations/",KSU doing their part... though I don’t think it’s necessary::: i appreciate the school being proactive.,Heather UnderwoodThis is what I was talking about,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-STATE.EDU
Symptom tracker available through Lafene Health Center portal

Lafene Health Center
September 1::: 2020 at 12:14 PM ·

Kansas State University students now have access to a tool that makes it easier to track symptoms of COVID-19.",9/1/2020 21:36,Lainie Cowan,What are the criteria for a student to be tested. If a student has as has a mild fever::: can they be denied a test?,This would have been great about 2 weeks ago... with positive test rates exceeding 25% how is it still justified for K State to be holding in person classes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Understanding the difference between and expectations for quarantine and isolation are important.

Isolation is the separation of someone with a contagious disease from those who are not sick. Quarantine is separating and restricting the movement of people who were exposed to a contagious disease to see if they become sick.

Read more about who should quarantine and isolate at https://www.k-state.edu/today/announcement/?id=67412.

K-STATE.EDU
What are isolation and quarantine?",9/1/2020 18:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You have a voice.

Keep moving forward.

K-State Sports
August 31::: 2020 at 12:45 PM ·

Keep Moving Forward",8/31/2020 18:59,Amen! Can't wait until these kids run the world. They are so much smarter than all of us. So articulate and heartfelt!,Voices? You don't even have faces.,I haven't heard them condemn the BLM violence yet?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-State Libraries
August 27::: 2020 at 8:43 AM ·

""It is heartening to see that despite the challenges the Libraries and K-State are facing this semester as a whole::: people are still working together to create something beautiful and meaningful.""

Read more from our latest blog post: https://blogs.k-state.edu/hale/",8/31/2020 18:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-State Sports added 29 new photos.
August 30::: 2020 at 4:48 PM ·",8/31/2020 0:31,"https://
www.bringontheca
ts.com/2020/7/
30/21347670/
reclaiming-a-for
gotten-legacy-p
art-1-honoring-
proposals",So cool!,Our young people showing us the way forward.,LOVE THIS!!! So proud my son chose Manhattan as his home away from home 💜,Michaela Janae,Hey help me::: I want admission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A declaration of new COVID-19 outbreaks in off-campus student housing was issued today. All students are expected to comply with quarantine::: isolation::: testing::: contact tracing and to follow recommended health precautions.

Read the full university statement at https://www.k-state.edu/today/info/announcement/?id=67367.

Riley County Health Department is sharing a COVID-19 Update.
August 28::: 2020 at 12:45 PM ·

8-28-20 Update: 411 Active Cases::: 394 Recovered

(RILEY COUNTY::: KS – August 28::: 2020) Riley County has 136 new positive cases and 15 more recoveries since Wednesday’s report. The totals are now 411 active::: 394 recovered::: and 5 deaths. This is the biggest two-day increase in local cases since the start of the pandemic. A total of 128::: or 94%::: of the new patients are in the 18-24 age group and have had mild symptoms.

“I am encouraged by the fact that we are not seeing significantly ill patients at this point:::” said Kyle Goerl::: MD::: CAQSM::: Medical Director for K-State’s Lafene Health Center.

Ascension Via Christi Hospital in Manhattan is caring for 1 positive patient and zero PUI* patients at this time. The patient has symptoms severe enough to require hospitalization.

New areas of outbreak have been declared in Riley County. The four new outbreaks are associated with the following sororities: Alpha Delta Pi (6)::: Alpha Xi Delta (6)::: Chi Omega (5)::: and Kappa Delta (5). All residents of any Greek house where an outbreak has been declared should quarantine for 14 days. Residents may return to their permanent homes to complete the quarantine period if they prefer. The quarantine time period begins for all of the residents on the date when the outbreak is declared.

“The leaders of local fraternities and sororities are cooperating with health department staff::: but we have concerns that the safety messages are not reaching all of the members:::” said Local Health Officer Julie Gibbs. “It is imperative that anyone who has had close contact with a positive patient::: or who is sick::: remains in quarantine or isolation and takes personal responsibility for their actions.”

In effort to slow the spread of the virus among this population::: all event permits associated with any fraternity and sorority organizations between August 27 and September 10 were canceled or revoked. It is no longer deemed safe to hold these events in person and they may not take place.

“Fraternity and sorority members must take individual responsibility to assure the health of their community and Manhattan:::” said Jordan Kocher::: Director of Fraternity and Sorority Life at K-State. “While our chapters have their health and safety protocols::: now is the time for individuals to mirror their behavior to their values. It is our expectation that members participate in contact tracing::: stay in quarantine or isolation when instructed to do so::: and obtain testing if recommended. Action will be taken should chapters ignore local health orders and community policies; individual member action will be reported to chapter leadership and/or their international organizations. Any questions or concerns can be filtered through the accountability form on our website::: www.fslatkstate.com.”

Anyone who has symptoms::: is a close contact of a positive patient::: or would like information about how to get tested should contact their health care provider or call the Riley County Screening Line at 785-323-6400. The Screening Line is staffed by nurses and is available Monday through Friday from 8:00 a.m. to 5:00 p.m.

Riley County Statistics for Friday::: August 28::: 2020:

• Total positive cases in Riley County Residents: 810
• Total active: 411
• Total recovered: 394
• Total deaths: 5
• Pending test results: 206
• Negative test results: 6:::600
• Average age: 28.4 years old
• Gender: Female: 49.6% (402)::: Male 50.4% (408)

Percent positive information is updated each Monday and is also posted online in the Data & Info section of the Riley County Coronavirus web page at http://rileycountyks.gov/coronavirus.
Case counts are preliminary and subject to verification.

*A PUI is a Person Under Investigation; a patient who has symptoms of COVID-19 and is waiting for test results.

The next video update will be Wednesday::: September 2 at 4:15 p.m. on the Riley County Health Department’s Facebook page at https://www.facebook.com/Rileycountyhealthdepartment/.

For more information about Riley County’s response to the Coronavirus (COVID-19) pandemic::: visit the Riley County website at www.rileycountyks.gov/coronavirus::: follow RCHD on Facebook at /Rileycountyhealthdepartment/ and Twitter @RileyCoHealth.",8/28/2020 20:59,Jonna Danyale Owens,Barbara Davis,Jennifer Myers Hager,Mauri Machuca! Cuídate hijo ❤,Colby Blasiar,Good thing it’s bid day!!,A couple of years ago KSU cut ties with the Greek houses because the university didn’t want to be responsible for what happened on/in those properties. Oh::: but now that counting test results plays into their narrative::: they are suddenly all concerned about these houses. Hmmm...,35 positive tests a day?? Really??? Oh the money that is pouring in from all those “positives”.,Maggie Supple,These students will get it and get over it with likely little or no problems.,"https://
www.conservative
review.com/
news/
horowitz-anatomy
-casedemic-1300
-reported-coron
avirus-cases-u-
alabama-zero-ho
spitalizations/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A new conceptual model — developed by K-State and University of Illinois researchers — shows why changes in rain may matter more than temperature changes to tropical animals. bit.ly/2Ywlee8

K-STATE.EDU
Does rain reign?",8/28/2020 15:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The university's face covering policy is mandatory and will be enforced. Read FAQ about enforcement at k-state.edu/facecoverings.

Students can find additional information at https://www.k-state.edu/today/announcement/?id=67249

K-STATE.EDU
Face covering",8/27/2020 22:04,I wonder if that includes the football players during games.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Riley County Health Department
August 26::: 2020 at 12:14 PM ·

A young Manhattan woman has been fighting for her life after testing positive for COVID-19 in July. She shared her story online and gave permission for us to share it here. Her words are powerful and heartbreaking. We are so grateful she is recovering and hope the community will join us in sending love and support to her. #StrongerTogether

48 days of sickness. 32 days hospitalized.

Since July 1st I have been the sickest I have ever been. For those that do not know::: I tested positive for Coronavirus at the beginning of the month. But::: I failed to get better. After two ER trips::: chest x-rays::: and CT scans it was learned I needed more intensive care and I was transferred to KU Med in Kansas City.

Imagine being 20 years old and getting told you’re not only part of a pandemic::: but you’re going to a hospital two hours from home for who knows how long and you cannot have any visitors::: not even parents. I spent three days in ICU::: five days in isolation in a covid wing::: and now (as of original post) I’m on day 7 of progressive care.

It was learned I have developed an incredibly destructive secondary infection in my right lung due to my Covid infection. I’ve spent the last 13 days with a chest tube hanging out between my ribs draining liquid infection.

Yes::: it hurts. At all times. It was recently discovered that the secondary infection has done enough damage to require surgery to remove most of if not all of my lung::: as it is now too infected to survive. Hopefully I will have surgery sometime this week so I can begin the long road to recovery.

Friends::: especially those of my age::: please use my experience as an example. I am 2 weeks away from turning 21 years old. We are not immune and we are not invincible to this disease because we are young and healthy. I never thought it a million years I would get sick. I never had any underlying conditions::: I never smoked::: I was incredibly healthy and active. But::: I went out::: I hung out with friends::: I never wore a mask unless I had to. And now I regret it all.

We are still at risk. Wear a mask. Wash your hands. Please stay safe.

UPDATE: After 32 days in various wings of the hospital::: I was able to come home on the 19th of August. My surgery went well with no complications. Aside from the overall pain of recovery and chest tubes::: I’m doing well. I’m incredibly happy to be home and be alive and healing. Thank you all for your prayers and thoughts.",8/27/2020 16:47,🙏🏽,Jonna Danyale Owens,So was she a healthy 20 years old all around. There r many factors for all of us. Doesn’t mean all get this sick. I know a few that got over it quickly too,Wishing you a good recovery from all you have been thru.,God bless you. Be patient. Recovery will be slow.,Prayers for your continued healing and recovery.,Thanks for sharing your story. Hope it will help someone to avoid this.🙏,University spreading fear.,And I’m sure if she had a crystal ball::: that everyone else seems to have::: she would have worn a mask and scaled back some activities::: too. Thank you sharing your story. Be well soon!,"Get smart people::: follow the rules to stay safe!!!!!!! Market or Casket!!!!!!!!!
?",MASKET OR CASKET!!!!!!!!!,Everyone just please comply and wear a mask. For yourself and others.👏,I'm glad she's recovering,Tanner Knackstedt Kristen Knackstedt,Thank you for sharing - hopefully the story resonates and possibly saves a life. Best wishes for a full recovery young lady.,Never gonna wear a mask. Sorry::: not sorry,Glad you are recovering. Sorry for all you’ve been through.,Prayers for your recovery. God bless.,Prayers with this young person.,Students::: please wear a masks while on campus. Many of you are not::: despite it being a requirement. Please!!,Happy you got home🙏,Kids are social beings and think they are invincible. I hope this is a cautionary tale. Wearing a mask is less invasive than a chest tube.,I smell a rat. Something fishy about this.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The university face covering policy has been updated for clarity.

Everyone must wear face coverings over their mouths and noses in all indoor and outdoor spaces while you are on university property unless you are alone in your own private office or work space or are alone outdoors.

Details and FAQ available at www.k-state.edu/covid-19/guidance/health/face-covering.html.

K-STATE.EDU
Face covering",8/26/2020 21:15,So for clarification::: while walking to class on campus you need to be in your mask correct? I already do this but noticed others don't so just making sure..,Jonna Danyale Owens,"Adding the ""students sharing a residence hall room or apartment while in that space"" exception to this summary would be very helpful and clarifying. Thank you for all the efforts to keep the K-State community safe.",I assume the teachers are required to also wear proper face masks while teaching? My daughter has one that taught a class without a mask and now teaches in a face shield. 😕,Lainie Cowan,What::: No goggle requirement?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-State has launched an online dashboard that tracks COVID-19 data in university-connected communities.

The dashboard will be updated every Wednesday and will include the previous week's data::: including on-campus testing data from Lafene Health Center::: the number of students in quarantine and isolation::: and data on instructional modes.

View the dashboard at www.k-state.edu/covid-19/communities/.

Read more information about the data included at www.k-state.edu/today/announcement/?id=67191.

K-STATE.EDU
COVID-19 in our communities",8/26/2020 13:23,Report the Riley County data you cowards — this is highly irresponsible to provide a small snapshot for tests done at Lafene only. It’s a PR move to make things look better than they actually are. Not to mention I’ve already heard the stories of how students can’t even get into lafene because of how busy it is — but act a fool.,"Thank you! Really appreciate the transparency. A big ""atta boy"" to all the folks in Housing and Dining. I know you had many furloughed staff people::: yet move-in was seamless. My son's room was sparkling clean. He is having no trouble getting his boxed meals::: and says they are great. Your hard work is appreciated!",VERY well done and appreciated. Thank you!,There are so many negative people out there. My son is there and WAS GRATEFUL to get to go back. Thank you for allowing it and please let them continue to go. It is frustrating to have so many online classes because frankly::: my son doesn’t do well online....but this is what we are doing right now and I am happy my son wanted to get back to it! If you have a student who doesn’t want to attend....then don’t attend but quit bullying Kstate!,Why would they report Riley County when they are only over Lafene? 🙄,Trinity Wright,Oof::: that’s not good.,When will this be updated? The information is over a week old. Daily updates would be appreciated and helpful.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Research by Kansas State University shows how politicians from both major parties have changed their political speech from previous centuries. Read more about the research at https://www.k-state.edu/media/newsreleases/2020-08/political-speech-analysis81820.html.

K-STATE.EDU
Computer analysis shows that political speeches now use simpler language::: express more sentiments",8/25/2020 20:28,"Of course! As we have moved away from who used to be able to vote (only white land owning males) to now trying to get illegal aliens to vote::: it only makes sense that trying to appeal logically to a ruling caste is no longer as important as swaying the idiot masses with emotion.

There is a happy place between the first::: which was a racist::: sexist policy::: and today::: which boils down to letting a classroom full of children vote themselves free ice cream for lunch every day. If you have no stake in the game::: you should have no say in how it's played.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Good information from RileyCountyPD on e-scooter safety and courtesy.

RileyCountyPD
August 25::: 2020 at 11:20 AM ·

Kansas State University and City of Manhattan::: Kansas - Municipal Government have launched an electric scooter share program where anyone 18 or older can rent dockless e-scooters around the city and on K-State’s campus. We've had a lot of people reach out to us with questions about the scooters and what is and not allowed::: so we put together a list below to help you stay safe.

✅One rider per scooter
✅ Ride in a bike lane when possible. Be aware of those in cars::: bicycles::: and pedestrians.
✅If riding on the sidewalks::: stay below 15 mph and yield to pedestrians
❌Do not ride on the sidewalks in Aggieville or the Downtown Business District -\-\ it is illegal
❌Do not ride the electric scooters under the influence of alcohol or drugs -\-\ it is illegal
✅When possible park in designated e-scooter area.

❌Do not call 911 or the police department if you find an e-scooter. Call the police if you need emergency help. Call LINK to report found scooters: (844) 701-8163
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-

Frequently Asked Questions:
Can you get a DUI if riding an e-scooter while intoxicated?
Yes::: You can be arrested for Driving Under the Influence of Alcohol if found to be intoxicated and driving an e-scooter. The Kansas Standard Traffic Ordinance defines a vehicle as every device in which any person or property may be transported or drawn upon a public roadway::: excluding personal assistive mobility devices and devices moved by human power.

Can you ride an e-scooter on the sidewalk in Manhattan?
Yes::: except in restricted areas. These restricted areas include Aggieville and the Downtown Business District in Manhattan where e-scooter riders should utilize the designated bike lane for safe travel.

Where should I park an e-scooter?
Within most business districts::: e-scooters should be parked in the designated parking areas.
Within other public areas::: e-scooters can be parked on street side curbing that is not designated as a No Parking Zone or in racks approved by the city.

What do I do if I find an e-scooter parked on my property or in an unauthorized area?
Please contact LINK at: (844) 701-8163

Can I store an e-scooter in my garage or other private area?
No::: e-scooters should be parked in public areas for use by other citizens. Additionally::: LINK completes nightly recharging::: sanitation and maintenance on all e-scooters so they must be accessible for pick up.

Can children ride e-scooters?
No::: riders need to be at least 18 years or older.

You can find more information here: https://cityofmhk.com/CivicAlerts.aspx?AID=2048",8/25/2020 19:25,I've had so many friends get hurt from these things in CA and DC.... one even having knee replacement. Lo and behold::: I told my son to be careful on them and it wasn't 24 hours later I get a pic of a bloodied knee and swollen ankle.,I watched KState students riding these stupid contraptions on campus this weekend. Not paying any attention to what was around them::: not even glancing to see if it was safe to cross the streets... someone will soon end up in extreme pain by being stupid.,Devin Elliott,Erin Smith,Morgan Louise. Molly Kaiser,Karlie Hooton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Support for students who are in quarantine or isolation due to a COVID-19 diagnosis or as a close contact is available through the Office of Student Life on #KState campuses.

Students needing this critical support::: please contact:
Manhattan campus — Complete the form on the Office of Student Life website or contact them at 785-532-6432 or stulife@k-state.edu.
Polytechnic campus — Complete the form on the Polytechnic website or contact Polytechnic Student Life at 785-488-8821 or kchamberlin5@k-state.edu.
Olathe campus — Kimberly Ramacciotti at 913-307-7313 or kramacciotti@k-state.edu.

Complete details are available at www.k-state.edu/today/students/announcement/?id=67088.",8/25/2020 16:03,Is this support available to those living in a sorority or fraternity or only students living in on campus housing? Thank you.,You’re doing a great job! It’s a tough time::: but the mental health of these young wildcats is crucial. The risks are so small compared to the damage done by not allowing them on campus. Thank you KState leadership for not caving to unreasonable fear.,Benjamin Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"COVID-19 testing at #KState has expanded to include voluntary testing of students living on-campus::: plus enhanced testing for asymptomatic individuals. Complete details at www.k-state.edu/today/announcement/?id=67106.

To schedule an appointment with Lafene Health Center call 785-532-6544.

K-STATE.EDU
K-State expands COVID-19 testing capacity; conducts voluntary surveillance testing of students",8/24/2020 13:36,Isaac Garcia just in case,Connor said it is spreading like wildfire in Manhattan!,"Key word: voluntary!!!! Keep it that way KSU
Do not actively look for it.",George Clarke,Are these tests read here locally?,Look into what the University of Illinois is doing with saliva testing.,Thanks for doing this. Please::: please allow students who live off campus::: especially those in sorority and fraternity houses to get tested even if they are asymptomatic.,How about donating blood to Red Cross and seeing who has antibodies for COVID? I see tat as a win::: win.,Many of the rapid testing aren’t readily available and so low priority students (off campus) have to wait for their results.,Why did you not do the testing as the kids moved in??? Oh::: that’s right::: needed to get all that tuition/dorm money prior to administering the test. And yes::: I am an RN of over 25 years... and now you want them to self test at Lafene??? Seriously?! That’s laughable. 🤦🏻‍♀️,KU did tested as a requirement to entering and they are having lots of positive tests as well. Quit blaming.,Whatever it takes to keep school open! Some students need at least partial in person learning to thrive.,Why are not all students allowed to test and just not on campus students?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomorrow's change-makers and leaders are navigating a different looking semester with determination. Go 'Cats.,8/21/2020 21:23,Good looking kid on that bike!!,"Headed to the library—impress
ive💜",I love that library. Good memories.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-State Sports
August 19::: 2020 at 6:00 PM ·

Happiest place on earth 🌎

Make your way on campus with K-State Football's Chris “Deuce” Vaughn and Felix Anudike

#KStateFB ⚒",8/21/2020 20:23,Love it!,How fun!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Understanding the terminology used by public health and medical professionals is important. Lafene Health Center shares information about what it means to be a close contact and the process of contact tracing at www.k-state.edu/today/announcement/?id=66978.

K-STATE.EDU
Understanding close contacts and contact tracing",8/20/2020 20:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LIB.K-STATE.EDU
Special Collections | K-State Libraries

K-State Libraries
August 20::: 2020 at 7:43 AM ·

The Morse Dept. of Special Collections is now open by appointment.

To make an appointment::: email libsc@k-state.edu.

Learn more about our Special Collections: https://www.lib.k-state.edu/special-collections",8/20/2020 15:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kansas State University students rate their college experience as one of the best in the nation according to the latest annual rankings from the Princeton Review.

Read more about K-State's rankings at www.k-state.edu/media/newsreleases/2020-08/princeton-review81920.html.

K-STATE.EDU
Happy — and they show it: K-State college experience ranks among best in nation",8/19/2020 17:00,Lainie Cowan,Mackenzie Sleigh,Best. Place. Ever. 💜💜💜,💜👌🏻👍🏻,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"INSPIRE.K-STATE.EDU
Episode 2: Meet the K-State Innovators

KSU Foundation posted a video to playlist Innovation and Inspiration Campaign Finale — feeling inspired at Kansas State University.
August 18::: 2020 at 5:30 PM · Manhattan::: KS ·

Inspiration is having the vision and capability to use what we have to create a place where discovery and invention happen. Innovation is when those discoveries and inventions improve people's lives. At K-State::: we don't make the world wait. We are changing the world for good. #KStateInspires",8/18/2020 23:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Riley County Health Department
August 18::: 2020 at 2:43 PM ·",8/18/2020 21:10,It is fantastic that Riley County organized this event. Its unfortunate that K state students can only be tested if they are having symptoms or have been exposed to a person who tested positive. I sincerely wish the university would evaluate this policy and consider making testing more widely available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Everyone has a role in our campuses and communities staying open.
Please do your part.

https://www.k-state.edu/today/info/announcement/?id=66905

Kansas State University Olathe
Kansas State University Polytechnic Campus",8/18/2020 15:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Do your part to help keep every Wildcat a Wellcat.
#EWAW",8/17/2020 23:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Today begins a semester like none before it. We ask all K-Staters to show the community and the world how we can all be a part of something bigger.

Wear a mask.
Wash your hands.
Avoid congregating on or off campus.
And::: most importantly::: be patient with yourself and others.",8/17/2020 13:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TUE::: AUG 18::: 2020
Meet the K-State Innovators: Episode 2",8/16/2020 22:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"City of Manhattan::: Kansas - Municipal Government and #KState have partnered with Link to launch a micromobility program.

150 e-scooters will be deployed today around campus and in the community. Details on locations::: rental and safety measures at www.k-state.edu/today/students/announcement/?id=66611.",8/15/2020 19:59,UArk has a similar program::: but they use bicycles.,Sergio Campos,Horrible choice::: you’ll see.,Jacob Reaves I am coming to visit so I can ride a scooter!,Dumb::: waste of money.,Tristan Titus,Adrian Loughmiller,Kayli Yvonne Esser race you to class on these bad boys 😉😂,Uh might want to keep those on campus and require helmets... see San Diego for reference.,Kimberly RH,Seems like such a bad idea. All the construction plus students can barely drive cars safely.,Fun. Just gotta watch for cars. And pedestrians.,These have been wildly popular here in San Antonio. Anything to reduce car traffic around campus would be a plus. But::: the doctor in residence would advise using a helmet.,Bryson,Isaiah Tarwater,Ashley Stites,Briánna Baldwin,Reid Beeman our time has come. #scootergang,Holly Holthaus,We have seen these at multiple places during our travel (Denver::: Omaha). Thanks for moving K-State forward with new alternatives.,"I remember the original scooter girl @ksu https://
www.kstatecolleg
ian.com/2007/
04/11/
my-name-is-rache
l-not-scooter-g
irl/",Bad idea. Had a friend in DC who had to have knee surgery because of these things. Another friend in Atlanta fell and was hurt as well. Son just sent a picture of his bloodied leg after riding one. Sigh.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
