"NYU alumna Vanessa O'Brien was the first woman to reach Earth’s highest (Mt. Everest) and deepest (Challenger Deep) points. She's also only the second American woman to summit K2::: and she climbed to the highest point in every continent in just 295 days—a record. O'Brien pivoted to mountaineering from a career in corporate banking after the 2008 financial crisis. ""If you need a motivating kick up the backside::: ask yourself::: who are you when no one is looking?"" she says. ""You can’t lie to yourself—what’s the point?""

NYU.EDU
From Turning Point to Highest Point",2021-11-27 15:00:03,Vanessa describes this moment in her book::: To the Greatest Heights: Facing Danger::: Finding Humility::: and Climbing a Mountain of Truth,Wow!😭😭❣️💯,"Top Fan
Oscar Rodriguez",❤,"It doesn’t fill me with pride that a fellow Violent has contributed to the ongoing environmental disaster that is Mt Everest tourism.

God you can even see all the mounds of garbage and human waste in this photo.","One of the greatest joy is to have a trust worthy team to invest with::: Mrs maverick Pamela::: you are the best::: you have change my story I am forever grateful::: If you are interested in changing your story invest with Mrs Pamela::: and stop complaining about your financial status... for more details contact her below.
⬇️⬇️⬇️⬇️⬇️⬇️⬇️

Maverick Pamela","Kindly donate to help vulnerable kids avoid a life of crime and poverty.
https://
gifter.com.ng/
event/3271",watch 14 Summits: Impossible Is Nothing,Amazing!,It will be me one day at NYU Abu Dhabi 😭😭❣️💯,Determination 😭😭💯❣️,Amazing!!!!,Self-awareness 😭😭💯❣️,Passion 😭😭💯❣️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","Sheikh Jarrah neighborhood is located on the eastern side of the Old City in occupied Jerusalem. The neighborhood was established in 1956 according to an agreement signed between UNRWA and the Jordanian government.

What is happening today in Sheikh Jarrah is the removal of the Palestinian indigenous people who live in this neighborhood::: turning it into a Zionist settlement::: and the demolishment of Palestinian heritage and culture in this neighborhood.

It is a real catastrophe that the Palestinian people are faced to be displaced and ethnically cleansed by the illegal Israeli forces.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","Sheikh Jarrah neighborhood is located on the eastern side of the Old City in occupied Jerusalem. The neighborhood was established in 1956 according to an agreement signed between UNRWA and the Jordanian government.

What is happening today in Sheikh Jarrah is the removal of the Palestinian indigenous people who live in this neighborhood::: turning it into a Zionist settlement::: and the demolishment of Palestinian heritage and culture in this neighborhood.

It is a real catastrophe that the Palestinian people are faced to be displaced and ethnically cleansed by the illegal Israeli forces.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAtta
ck
#savesheikhjar
rah
#انقذوا_حي_الشي
خ_جراح
#غزة_تحت_القصف
#PalestineUnder
Attack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","Israel wouldn’t stop the criminal actions against Palestinians unless it start paying back the price for what it does.

Economic sanctions is the solution::: EU should take this decision to support human rights::: exactly the same way it did against other countries.
Israel must follow human rights declaration.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","Israel wouldn’t stop the criminal actions against Palestinians unless it start paying back the price for what it does.

Economic sanctions is the solution::: EU should take this decision to support human rights::: exactly the same way it did against other countries.
Israel must follow human rights declaration.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","Israel wouldn’t stop the criminal actions against Palestinians unless it start paying back the price for what it does.

Economic sanctions is the solution::: EU should take this decision to support human rights::: exactly the same way it did against other countries.
Israel must follow human rights declaration.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","Israel wouldn’t stop the criminal actions against Palestinians unless it start paying back the price for what it does.

Economic sanctions is the solution::: EU should take this decision to support human rights::: exactly the same way it did against other countries.
Israel must follow human rights declaration.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack",You are one of the main source of education::: educate people about what’s happening in #gaza what’s happening in #sheikh_jarrah what’s happening in #Palestine,"The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack"," Israel is picking up on its criminal habit of collective punishment by targeting residential and office buildings housing Gaza's families and businesses. Israel's enemy is the Palestinian civilian::: not its false claims of self-defense. Act NOW to protect the unarmed civilians in Gaza and Jerusalem!
🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack"," Israel is picking up on its criminal habit of collective punishment by targeting residential and office buildings housing Gaza's families and businesses. Israel's enemy is the Palestinian civilian::: not its false claims of self-defense. Act NOW to protect the unarmed civilians in Gaza and Jerusalem!
🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack"," Israel is picking up on its criminal habit of collective punishment by targeting residential and office buildings housing Gaza's families and businesses. Israel's enemy is the Palestinian civilian::: not its false claims of self-defense. Act NOW to protect the unarmed civilians in Gaza and Jerusalem!
🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","Israel wouldn’t stop the criminal actions against Palestinians unless it start paying back the price for what it does.

Economic sanctions is the solution::: EU should take this decision to support human rights::: exactly the same way it did against other countries.
Israel must follow human rights declaration.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","Israel wouldn’t stop the criminal actions against Palestinians unless it start paying back the price for what it does.

Economic sanctions are the solution::: United States should take this decision to support human rights::: the same way it did against other countries.
Israel must follow human rights declaration.","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack"," Israel is picking up on its criminal habit of collective punishment by targeting residential and office buildings housing Gaza's families and businesses. Israel's enemy is the Palestinian civilian::: not its false claims of self-defense. Act NOW to protect the unarmed civilians in Gaza and Jerusalem!
🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","Israel wouldn’t stop the criminal actions against Palestinians unless it start paying back the price for what it does.

Economic sanctions are the solution::: United States should take this decision to support human rights::: the same way it did against other countries.
Israel must follow human rights declaration.","Israel wouldn’t stop the criminal actions against Palestinians unless it start paying back the price for what it does.

Economic sanctions is the solution::: EU should take this decision to support human rights::: exactly the same way it did against other countries.
Israel must follow human rights declaration.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
#GazaUnderAttack
#savesheikhjarra
h","Israel wouldn’t stop the criminal actions against Palestinians unless it start paying back the price for what it does.

Economic sanctions is the solution::: EU should take this decision to support human rights::: exactly the same way it did against other countries.
Israel must follow human rights declaration.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
#GazaUnderAttack
#savesheikhjarra
h","Israel wouldn’t stop the criminal actions against Palestinians unless it start paying back the price for what it does.

Economic sanctions is the solution::: EU should take this decision to support human rights::: exactly the same way it did against other countries.
Israel must follow human rights declaration.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
#GazaUnderAttack
#savesheikhjarra
h","Israel wouldn’t stop the criminal actions against Palestinians unless it start paying back the price for what it does.

Economic sanctions is the solution::: EU should take this decision to support human rights::: exactly the same way it did against other countries.
Israel must follow human rights declaration.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","Israel wouldn’t stop the criminal actions against Palestinians unless it start paying back the price for what it does.

Economic sanctions is the solution::: EU should take this decision to support human rights::: exactly the same way it did against other countries.
Israel must follow human rights declaration.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸

#Palestine
#GazaUnderAttack
#savesheikhjarra
h
#انقذوا_حي_الشيخ
_جراح
#غزة_تحت_القصف
#PalestineUnderA
ttack","The stories of Gazan martyrs for today are very tragic:

- A martyr’s brother's wife has born a baby just a few minutes after he was martyred.
- A martyr was preparing for his wedding party on the second day of Eid.
- A martyr was rewarding his students at the mosque for accomplishing Quran memorization sessions.
- A girl was returning to her home after finishing up the shopping for Eid celebration with her mother.
- A man who spent a long time in the Israeli jails was deprived of his three sons who were killed by the Israeli raids with no mercy.
- A wife lost her husband and son.
- A mother lost her four sons in a blink of an eye.

