#UMNResearch Brief: U of M researchers have made two discoveries. First::: that the wolves of Minnesota's Northwoods have evolved their hunting tactics. Second::: that the wolves are very cute. Read more: https://z.umn.edu/6o09,2021-02-17 16:30:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A new cancer clinic has opened at M Health Fairview Clinics and Surgery Center on the U of M Twin Cities campus. Read more about the Developmental Therapeutics Clinic and the work they're doing: https://z.umn.edu/6nli  TWIN-CITIES.UMN.EDU New cancer clinic opens at M Health Fairview’s Clinics and Surgery Center,2021-02-16 15:30:14,Cambell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For recent graduate Aalayha Robb::: no blueprints were necessary for grit and proving critics wrong. Read about the success she found for herself in construction::: architecture::: and interior design: https://z.umn.edu/6nlc,2021-02-15 16:00:35,Please Aalayha Robb ¡ ALWAYS REMEMBER! The Following: USA is the Mixture of all Cultures & Environments::: so because of that they are some elements as Designs the Beauty always are in the Eyes of Homo Sapiens according to How its LIVING has been on the CIRCUS of LIFE:::in New Orleans the Bathrooms are separate each item from a previous::: The( Shower+Bathtub) maybe Combine::: However the (Toilets are maybe combine +Bidet )in same area in a Different Cubicle and the Washing Hand in a separate area accessibly to anyone. in Scotland the Toilets are design Different a Hole on the Floor and enclosed 90 degrees in a Ceramic areas as they use in the Farms. One time in Finland at 5 stars President Hotel ::: Everything was combine and the room no largest than 3x3 feets / everything was there::: a Jewelry of Design Engineering::: Similar to what they use on Antarctic Area(Shower+Toile ts+Bathroom+Han d Washing+Bidet Interconnects with a with a Hands Manage Hose similar to what You Use in the Dish Washer)::: also there are Japanese Styles & So On:::or Viking Design. So as Summary Your Client are the Royalty Design For Them!,Hats off to thee::: Aalayha.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant parents::: University of Minnesota Extension is hosting a virtual webinar series that will shine a light on plant care tips like propagation::: pest control::: and other garden tricks. Read here for more info: https://z.umn.edu/6nl6,2021-02-14 16:30:14,Marcie Hofford Svitoris::: its a free series!,Lauren Brooks Jillian Brooks,Jessica Dudas,Janelle Adamson Crossfield I thought of you and your community garden work! Might be worth the registration - it’s free!!,Kennedy Treichler thought of you when I saw this!,Josephine Trapani Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congrats Freedom::: we'll miss you! Freedom::: our educational eagle rescued four years ago::: has found a new home with Turtle Back Zoo in New Jersey. Safe flying!  STARTRIBUNE.COM A Minnesota sharpshooter rescued an eagle caught in tree. Now the raptor has found a forever home.,2021-02-13 23:00:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February is National Cancer Prevention Month. Professor Timothy Church of the School of Public Health answers questions on lifestyle changes people can make to reduce their risk of getting cancer. Learn more: https://z.umn.edu/6nl4 #CancerPreventionMonth,2021-02-13 15:00:39,Do you have questions that needs clarification? Advice?  I am an online Tutor guiding students in:  -Quizzes -Mid term or final exams -Homeworks -Essay Writing _Term Papers - Reports -A whole online courses - Projects & Proposals  Inbox for assistance!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congrats to University of Minnesota Rochester::: Google::: and Mayo Clinic on this groundbreaking project!  University of Minnesota Rochester February 12::: 2021 at 12:35 PM ·  University of Minnesota and Google announce NXT GEN MED: A groundbreaking::: innovative partnership to re-envision the education of future health care leaders with support from Mayo Clinic. NXT GEN MED is a high-tech::: industry integrated::: accelerated delivery of the Bachelor of Science in Health Sciences degree beginning summer 2022. https://bit.ly/2Zd7AfG,2021-02-12 19:44:07,Hey I know that guy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We'll say it... Gophers make the best tunnels! #UMNproud,2021-02-12 16:00:44,Is this in Coffman?,Do you mean like how the Civil Engineering building leaked water in the basement floors because you excavated below the limestone?,I remember taking tunnels through campus in the winter in the 1960s.,The Mayo Auditorium staircase.,Are you saying this is NOT in the audiology and speech complex???,You may Place an Elevator on the center,Write To: Catherine SMITHURST Choir Leader 7 and 4::: ME4 4PA and ME4 4PB::: respectively on 50:50 Infrastructure Partnership::: see below: Turning Point TP replaced OB[Rm1] why? For Major GAbriel Akin FAJUMOBI [Resuscitate on 12/2/ 2021 or before] and Major Cecilia Fadeke OGUNTADE-FAJUMOBI actress & Joan PHILLIPS in Adult Education Sector from Sheffield Yorkshire [resuscitate on 12/2/2021 or before] and Mr E PHILLIPS in the Global Energy Sector [resuscitate on 12/2/2021 or before] Vital Signs Recovery and Pitch & Win Couples' SPA Light Switch Off and Switch on processes Daily. 08:53 and 15:15 respectively 12th January 2021,Makes me think of the cochlea.,This is not a tunnel...,Mohamed M Jama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNResearch Brief: For the millions of Americans living with Alzheimer's disease and related dementias::: access to specialized geriatric providers could improve the quality of their care. Does everyone have equal access to this kind of care? Read more: https://z.umn.edu/6n3f,2021-02-11 20:39:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our own Michael Osterholm discusses new COVID-19 variants and what's coming over the next months.  MPRNEWS.ORG Osterholm: We need to understand what's coming,2021-02-10 16:06:07,When will sedation vaccination be coordinated for all our special needs children who can only endure this protocol? No one has it::: no one’s thought of it! Once again the classroom down by the boiler room gets overlooked. This is bullshit Minnesota!!! Get a system for sedation vaccination already!!!,I think the u needs to concentrate on getting students back into class. One of our daughters is at Purdue. All of her classes are in person. Her twin at the u.. not a single in person class in a year now. Very disappointing,Am walking the Brainerd mall right now. Willl listen a little later.,It is a Circus of Virus::: 15 February 2021 Now We have The EBOLA Back in Africa::: ¡So be Wise on this WAR against them!& Playing Wisely as Usual!,Dr. Doom & Gloom. He's got an ego bigger then the State of Minnesota,This is from January 2020,Oh here we go. More fear to spread in Minnesota.,Osterholm is a smart guy::: but let's not forget that he has devoted his life to the disease business and this is his big chance to be relevant.,COVID-19 basically disappeared shortly after Joe Biden placed his hand on the inauguration bible.,Remember the source liberal college,and cue the geniuses and their insipid comments in 3... 2.... 1.....,Two peas in a pod.. sick of both of them,He has no idea what’s coming. Period.,LOL WACK JOB its a strain of flu virus with 99% recovery rate. Idiots,714389942,OMG take a seat Fesr mongers,Why no masks??,Omfg,Yep not listening to you anymore! When you said “we need to quit breathing each other’s air” you lost all credibility! Gov Idiot is just as stupid!,Assignement help Desk  Feeling overwhelmed with assignements::: your dissertations::: essays::: online classes?  I got your back😊 I am a full-time academic writer with glaring prowess and expirience in handling every type of assignments within short deadlines but with an assurance of quality and satisfaction.  Don't hesitate when in need of my help::: simply reach me out via email: prohomeworkwrit ers@gmail.com. Thanks😊,More fear mongering from another far left lib. Stop posting this nonsense.,Idiots Socialism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A first-of-its-kind medical truck designed in part by the University of Minnesota launches to support cardiac arrest patients in the Twin Cities metro. Learn more!  TWIN-CITIES.UMN.EDU First-of-its-kind medical truck launches in the Twin Cities metro to treat cardiac arrest patients,2021-02-09 15:00:24,Hello friends praise the mighty name of God. Hope you all are doing good. Dear friends we are kindly asking for your help please? We ran out of food at our orphanage and now kids have spent two days without eating😭😭 Every kind of help is accepted and may God bless you so much!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"After George Floyd's murder::: Bryant Jones cooked for protesters for over 20 hours a day. He later used his plant science experience at the U of M Twin CIties to help create the garden at ""George Floyd Square""::: which provided fresh vegetables to the community.  Read the story here: https://z.umn.edu/6mv8  YOUTUBE.COM He fed protesters in Minneapolis... then planted a garden on the curb.",2021-02-08 15:30:16,Has University of Minnesota student Nikil Badey been punished for lying about the police? https:// www.lawenforceme nttoday.com/ student-claims-p olice-profiled- and-harassed-hi m-he-didnt-real ize-it-was-all- being-recorded- now-the-truth-i s-out/,You can call it George Floyd's death because he died but I was not aware that it was ruled a murder by the court. As a state funded university you should pay attention to how you present your statements.,His death was ruled a murder? When did the courts decide that? That's news to me::: I had no idea the officer was maliciously TRYING to commit a crime. I thought the definition of 2nd degree murder was unintentionally causing death::: while intentionally committing or attempting to commit a felony::: but I guess I was wrong... Careful UMN::: your radical Leftism is showing...,U of M. Where we believe in civil liberties and freedom of speech. Unless of course it goes against our liberal policies. You are the latest woke joke. Cops have protected your staff and students for years but you continue to sh!t on them. You even continue to support a student who recently posted accusations that proved later to be untrue. Where is your public statement defending your cops? Or is that a pill too big to swallow?  https:// twincitiesnewsta lk.iheart.com/ content/ 2021-02-05-must- read-local-uofm -student-makes- case-of-racial- profiling-umpd- responds/ ?fbclid=IwAR3VVM DAVahAN7o-gEat_ xAQOll2TmZY3qL8 tHgpoMwHjgNbHJg jfrPOjkM,Bryant Jones I find of What You Do it is Nice!::: However to Born / How You Dye are in The Hand of the Creator.I find that the George Floyd's murder was a Terrible Issue::: However the Same Was Cain doing that to Abel::: or David to the Giant Goliath::: So be ¡Wise! and ¡Play it Wisely as Usual You Do!,What a pathetic university you have become. Floyd wasn't ruled murdered you idiots. At best::: the main cop will get manslaughter. Floyd would have died from overdose if they let him be. He was complaining about not being able to breath way before the cops had him the ground. They should have called the ambulance after he started complaining about his breathing. Than again::: Floyd could have been honest with the cops right away and he might have gotten the treatment he needed. What a joke of a university. You have proven to be indoctrinating the students. Hopefully::: they all aren't that dumb and believe this ignorant university,Assignement help Desk  Feeling overwhelmed with assignements::: your dissertations::: essays::: online classes?  I got your back😊 I am a full-time academic writer with glaring prowess and expirience in handling every type of assignments within short deadlines but with an assurance of quality and satisfaction.  Don't hesitate when in need of my help::: simply reach me out via email: prohomeworkwrit ers@gmail.com. Thanks😊,https:// alphanewsmn.com/ police-call-for- apology-after-u -of-m-student-f abricates-accou nt-of-police-mi sconduct/ ?fbclid=IwAR0xyW HeiZee4Ky7nP9-E QmyPzLcstmnyBaR L7LNZdo8568xnWw k8w6z3EI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Paul campus is looking good 😍😍,2021-02-07 20:00:22,Congratulations ! The University of Minnesota Twin Cities has been ranked as one of the best part-time MBA programs for 2021! https:// www.edsmart.org/ best-part-time-m ba-programs/,So miss you very much,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anyone else looking for a safe way to get outdoors this winter? Luckily::: the University of Minnesota Landscape Arboretum is free to U of M students! Whether you're looking to walk::: snowshoe::: or cross-country ski::: it's a great way to cure cabin fever! #UMNproud  TWIN-CITIES.UMN.EDU Refresh and reset at winter’s best kept secret,2021-02-06 18:00:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
When Governess Simpson was rejected from her dream major::: she used her setbacks to fuel her success as an industrial systems engineering student. Learn more about her inspiring journey. https://z.umn.edu/6mrf #UMNproud,2021-02-05 16:00:59,Very Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Getting tested for COVID-19 has never been easier or more important. For information on whether to get a test::: and how to schedule yours::: click below! #GophersProtect  SAFE-CAMPUS.UMN.EDU MTest,2021-02-04 16:00:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Transform is a University of Minnesota initiative that uses storytelling to examine the University's relationship with tribal nations and educate our communities on racial justice. Visit https://z.umn.edu/6m3c to learn more.  STARTRIBUNE.COM University of Minnesota initiative to examine school's history with tribes::: teach residents about racial justice,2021-02-03 21:01:03,"the attached article is a wonderful example of ""story telling"".  https:// twincitiesnewsta lk.iheart.com/ content/ 2021-02-05-must- read-local-uofm -student-makes- case-of-racial- profiling-umpd- responds/ ?fbclid=IwAR3tqd rHdNQrxlDkmojAa z6v5Odr6aOs1715 uzbiYFKyj0mJm0o OvlNABxE",Does this also include The Sudan? And Japan?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February is Career Month and our Career Services office has a multitude of resources to explore! Check it out! #UMNproud  CAREER.UMN.EDU Students | Career Services,2021-02-03 16:01:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It's written in the stars::: Gophers! And lucky for us::: the Bell Museum is here to help with its bimonthly star chart. Did you check out February yet? https://www.bellmuseum.umn.edu/blog/minnesota-skies-feb-2021/,2021-02-02 16:00:35,Edelweiss Tuñacao Montera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For those who continue to make Black history at the U of M Twin Cities::: change starts when creativity::: vision::: and joy meet. 'Where it starts' is a collection of incredible stories and accomplishments of our Black community during their U of M journey.  TWIN-CITIES.UMN.EDU Where It Starts,2021-02-01 14:32:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Did you know: Cats are at high risk for kidney stones::: but surgery isn't always the best option for their fragile bodies. A groundbreaking new sonic technique is a non-invasive procedure that could help our favorite kitties without surgery!  PROFILES-VETMED.UMN.EDU A sonic substitute for surgery,2021-01-31 17:30:05,My Vet said::: kidney stones are mostly caused if cats don't get enough water::: and should have wet food::: along side dry food.,Martha DeWitt,OMG SAD !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The President's Student Leadership & Service Award recognizes inspiring student leaders that have made a difference in the U of M Twin Cities community. To learn more about the award::: or to nominate a peer::: check out https://pslsa.umn.edu/ #UMNproud  PSLSA.UMN.EDU Home | President's Student Leadership & Service Awards,2021-01-30 18:30:05,I'd like to know how you guys got P.J. Fleck to brainwash the Twin Cities news media to treat him like God Almighty. It's just sick. I don't like it at all and not everybody loves Mr. Fleck.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Check out the Top 10 Cool Things on our Twin Cities campus. What makes you #UMNproud?  This video was filmed pre-pandemic.  YOUTUBE.COM 10 Cool Things on Campus,2021-01-29 15:42:46,This video was filmed pre-IceBucketCh allenge,Sara MacKenzie::: remember this one?!,Pls send me a new friend request...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NYTIMES.COM Opinion | The New Virus Strains Make the Next 6 Weeks Crucial  University of Minnesota School of Public Health January 28::: 2021 at 8:13 AM ·  “What we need to do right now is to plan for the worst case scenario."" - Michael Osterholm::: SPH Regents Professor  https://www.nytimes.com/2021/01/28/opinion/new-covid-strain.html?smid=tw-share",2021-01-28 17:34:23,Been planning for the worse case scenario since March 2020...more fear that's what this world needs!,Yea but what about the next 12 weeks. Hold on to your hats!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota 4-H is pledging to keep fellow Minnesotans warm this winter with the Heads::: Hands and Toes winter gear drive. Learn how you can contribute to the cause below. #UMNproud  EXTENSION.UMN.EDU Heads::: Hands and Toes winter gear drive,2021-01-25 15:30:15,https:// www.facebook.com / MiigiziWillFly/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What causes some families to live longer than others? Is it genetics? Other factors? The University of Minnesota Medical School investigates.  MED.UMN.EDU Researchers Conduct Comprehensive Analysis to Try and Determine Why Some Families Live Longer,2021-01-23 15:00:15,Look My Mother is 98 years old (December 6th::: 1922) I have the feeling she is better than anyone of 50 years less(35 Years Old)::: on my mother side they were 14 in her family(Children s From my Grandmother) & she is the last Mohican and on my Father side was around 90 years old:::::: My Uncle Enrique Samayoa((85 years old) he Graduates in Boston as Gynecoolists::: He had Parkinson However He on the other side it is Great!. Well Not too bad::: I was 30 years old when I was at the University of Minnesota & Feeling GREAT! . Conclusion I believe That it is Herency Genes::: How Long You Will live! https:// media3.giphy.com /media/ v1.Y2lkPWNhZmU1M mU5eDlsaHB0anY4 cDl6d29qcnpyenJ 4bHEzenV2cmdpbX VxNnNjenl0Mg/ dJGldn72f6pR6/ giphy.gif,https:// www.facebook.com / MiigiziWillFly/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Looking for a fun outdoor activity this winter? University of Minnesota Extension recommends...owling?! Learn more about how to see these snowy birds. #UMNproud https://extension.umn.edu/natural-resources-news/12-weeks-winter-go-owling  EXTENSION.UMN.EDU 12 weeks of winter: Go owling,2021-01-22 14:00:22,Joan Lane Nelson,Suzanne Andthreegeriatr icCats,Gerry Uchytil,Bill::: you’d like this!,https:// www.facebook.com / MiigiziWillFly/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U of M Twin Cities alum Hakeem Onafowokan came to the Law School with two passions: law and sports. Learn how he used his degree to combine his love for both with a career at NASCAR. #UMNproud  LAW.UMN.EDU Why Minnesota Law?,2021-01-21 17:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
To most of us::: magnetic resonance is a technical and complex topic. To Dr. Kamil Ugurbil::: it's a hobby! Learn how he made history with ultra high-field human imaging. #UMNproud  MED.UMN.EDU How a ‘Hobby’ Made History,2021-01-20 14:30:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNResearch Brief: A team of U of M researchers has discovered a groundbreaking one-step process for creating metamaterials::: which has implications for electronics and optical devices. Want to learn more? Visit https://z.umn.edu/6ktw,2021-01-19 17:30:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Today we honor the legacy of Dr. Martin Luther King Jr. His words give us hope and remind us to support our communities and fight for equality.,2021-01-18 15:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
With many medical education institutions often overestimating the number of grads going into primary care roles::: how do we recruit for this field::: and put the 'family' back in medicine? University of Minnesota Medical School explores.  MED.UMN.EDU Adding ‘Family’ Back into Medicine,2021-01-17 18:00:11,I am not a doctor but a nurse of over 40 years. We have wonderful people who would love to do primary care. Get the insurance companies off their backs::: let them have more control over their practices and the time they can take with the patients they see. This is just my opinion::: but when we had the middle men direct the doctors on how much time was to be given to each patient ::: charges::: preauthorizatio ns for medicines and labs and certain procedures.::: this is when the whole thing started going down the drain. Let our doctors practice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In a normal year::: thousands of students from across the state visit Wilson Library for History Day research. This year::: we're bringing the Libraries to them! Learn more. https://www.continuum.umn.edu/2020/12/a-part-to-play-in-history-day/  CONTINUUM.UMN.EDU A part to play in History Day | continuum | University of Minnesota Libraries,2021-01-15 19:00:20,It's great to see the work continue!,So glad this can continue!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An important new trial to treat glioblastoma::: a specific type of brain cancer::: is now underway at the University of Minnesota Twin Cities. Learn more about this work below. https://z.umn.edu/6jhr  TWIN-CITIES.UMN.EDU U of M begins Phase I of first-in-human clinical trial for glioblastoma,2021-01-14 16:30:22,WONDERFUL NEWS,Always up to something good at the University.,Ashley Kwiatkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One of the best tools we have to curb COVID-19 infections is contact tracing. A new app developed by the State of Minnesota allows users to be informed of exposures without sacrificing their privacy. Learn more below.  RESEARCH.UMN.EDU Exposure Notification Apps Curb Pandemic Spread,2021-01-13 16:00:09,Ben Smith,No thanks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Minnesota students: COVID-19 testing is available through University of Minnesota Boynton Health. You can easily schedule your appointment here: https://safe-campus.umn.edu/return-campus/mtest#on-campus-student-clinics.  Wondering whether you should get tested? Check out the video below.  YOUTUBE.COM COVID-19 Testing Guidance,2021-01-12 18:54:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A University of Minnesota Law School clinic has helped commute the life sentence of Myon Burrell::: for a crime he was convicted of as a teenager. Learn more about this clinic's work.  MINNESOTALAWMAG.LAW.UMN.EDU Law Clinic Client Freed After 18 Years in Prison,2021-01-12 15:03:04,#UMNProud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The U of M's Martin Luther King Jr. Tribute Concert is happening virtually this year on January 17. If you're interested in being a part of this free event::: learn more here: http://z.umn.edu/mlk21,2021-01-11 15:25:41,Looking forward to it!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNResearch Brief: U of M researchers have made a breakthrough discovery on the mysteries of what's inside neutron stars::: and what this tells us about the expansion of the universe ⭐ Want to learn more? https://z.umn.edu/6ixm,2021-01-09 18:49:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stay warm and safe::: Gophers! 〽️〽️〽️ #UMNproud,2021-01-08 16:01:09,I remember walking to early morning classes in subzero weather with an old seal coat::: it was so warm!,My gopher is on his way back::: as we “speak” ❤️〽️,Absolutely Right,Them were the days::: my friend. How did we survive that cold!🥶,Very Good,Stay blessed.keep smile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
President Gabel has issued a statement regarding the events in Washington::: D.C. yesterday. You can read it below.  TWIN-CITIES.UMN.EDU President Gabel Statement on Lawlessness at U.S. Capitol,2021-01-07 16:31:19,YOU ARE JUST AN OBSERVER VERY FAR AWAY! https:// en.wikipedia.org /wiki/ File:Boston_Tea_ Party_w.jpg Remember the TEA Party at the Boston HARBOR FOR THE BRITISH WAS A CAPITAL SIN! & For the Americans Was Great!.  Conclusion Everything depends on the Eyes of the Witness!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
First generation College of Liberal Arts grad student Farrah Tek is committed to expanding diversity in political science. Learn more about what motivates this #UMNdriven student: z.umn.edu/6ij3,2021-01-07 16:00:21,Well thought out responses and enlightening topic for her dissertation. Farrah is such a reflective::: analytical thinker::: educator::: and writer. More students should follow in her commitment to equity and inclusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-H Pollinator Ambassadors are hard at work during this pandemic! The Ambassador program is dedicated to teaching the importance of pollinators::: and ensuring their health for generations to come. Learn more: https://z.umn.edu/6io7 #UMNproud  EXTENSION.UMN.EDU 4-H Pollinator Ambassadors are busy bees during the pandemic,2021-01-06 20:06:02,We had a teen ambassador do a presentation for some elementary students and it was great!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
President Gabel welcomes the University community for the spring semester.  YOUTUBE.COM Turning the Page to 2021,2021-01-06 14:05:45,I’ve appreciated her excellent leadership during these challenging times.,Good,David Jones,Very Good..☆●☆..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Department of Chemistry researchers discovered a new method for delivering DNA and RNA-based disease therapies. Pique your interest? Learn more! https://z.umn.edu/6iwk  TWIN-CITIES.UMN.EDU Researchers discover new way to deliver DNA-based therapies for diseases,2021-01-05 17:09:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlson School of Management alum Tomme Beevas' Jamaican restaurant has become a gathering spot for more than food. This past year::: he raised $70:::000 in emergency support::: fed 4:::000 people::: and invested in the economic development of Black people::: organizations::: and movements. https://z.umn.edu/6ilx,2021-01-04 15:00:11,Rosalina Reinharz just an FYI. 😁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winter is definitely here! Those masks feel a lot nicer this time of year. #UMNproud,2021-01-03 17:30:14,My home Minnesota! The arid winds from Canada blowig in on us and our warm dressing!! Cold but also fun time!! Building snowman and learning ice skating::: falling and laughing.  Minnesota an all season fun state. Miss you Minnesota!!!,I look like that but with sun glasses too. Welcome to the frozen North!,Does it feel cold there? or,Always!,Avery Ward,Kristi Freiburger,Kristi Freiburger,Oh...I remember it well....I had a down jacket that made me look like the Michelin man! But I was warm 😊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holy cow! As we learn more each day::: scientific advancements happen right before our eyes. One such discovery occurred at University of Minnesota Extension::: involving cows' diets and reduced disease. Learn more about how the scientific process can lead to discoveries in real time: https://extension.umn.edu/dairy-news/science-real-time,2021-01-02 18:00:16,Lovely,Very Good ..☆●☆..,I had to look up the meaning of close-up in this context::: as I thought it meant fed in the barn vs out in the field...but this is pretty cool research!,Laura Brink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy New Year::: Gophers! Wishing you a healthy and exciting 2021. #UMNproud,2021-01-01 17:08:44,Beautiful to see all the community support!,Willie Stimac,Beautiful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
❄️❄️☃️❄️❄️,2020-12-30 16:00:57,Such a beautiful campus.,Me::: too! But so cold in winter back in the early ‘60’s! Nothing comparesExcept maybe Rochester in January!,Beautiful campus,Brrrrr. Graduated there in '72 moved to Hawaii in '76.,Awesome campus!!,Brings memories.,Looks like Walter Library. So many fond memories of the Mall.,No other campus compares to this one!,Amazing ❤,I miss the campus; it is wonderful!,Amazing campus!,Northrop?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The COVID-19 pandemic will live on in history for decades to come. In a new series from the College of Liberal Arts::: historians reflect on what we've learned::: and how future pandemic responses might be affected.  CLA.UMN.EDU COVID through the Eyes of Historians,2020-12-29 22:00:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For over 70 years::: the Hazelden Betty Ford Foundation has supported individuals battling addiction. They recently collaborated with the University of Minnesota Carlson School of Management to analyze 250:::000+ patient records::: using artificial intelligence::: in search of useful patterns to support care. Learn more:  CARLSONSCHOOL.UMN.EDU Analyzing Addiction,2020-12-29 15:30:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2020-12-28 21:58:34,Amazing,Thank you OGC for the flowers today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
