"Happy Thanksgiving::: Cougars!

New Brigham Young University research suggests gratitude to God — and an indebtedness to Him — is far more meaningful and impactful than simply gratitude alone.

Read more here:

THECHURCHNEWS.COM
BYU research suggests how to have a deeper::: richer gratitude this Thanksgiving",11/25/2021 16:49,I love the teachings of King Benjamin. One of my favorite verses that relates to this research is in the Book of Mormon::: Mosiah 4:21: And now::: if God::: who has created you::: on whom you are dependent for your lives and for all that ye have and are::: doth grant unto you whatsoever ye ask that is right::: in faith::: believing that ye shall receive::: O then::: how ye ought to impart of the substance that ye have one to another.,How to enrol online?,"Apartment for rent in
2 Bedroom::: 2 Bath
All Utilities included to rent…
"BYU is one of four universities partnering on a new $4 million NFL grant to study the prevention and treatment of hamstring injuries among football players.

Although BYU is the only participating university that doesn't have a medical school::: the BYU MRI facility and the expertise among BYU researchers helped the university land a spot on the project.
https://news.byu.edu/intellect/byu-joins-three-medical-schools-on-4-million-nfl-study-for-hamstring-injuries

NEWS.BYU.EDU
BYU joins three medical schools on $4 million NFL study for hamstring injuries",10/20/2021 15:16,"""Don't wanna pull a hammy"" (wrong sport::: but still applies)",If this were anything but private money funding this I'd say it's a tremendous waste of money::: but I guess the NFL has a vested interest in this sort of thing.,💙,Cool::: do head injuries next,"Awesome::: but who is the radiologist reading the MRs for BYU. The other 3 universities have excellent musculoskeletal
radiologists affiliated with their med schools. Will BYU use PhDs or MD/DOs to help?",BYU has always been ahead of the scale on things like this.,👏💙,Good news for sportmen,Tori Thomas-Stoker,I didn't know BYU had a medical school::: I thought it was just a premed school.,They should be researching concussions and early dementia among athletes. Soccer and football especially.,Hannah Landy,Dylan Jensen,"Very cool. As a Physical Therapist and avid BYU Football Fan I approve of this message:
Vote for Coug Dude in da House in BYU Football ""True Blue"" Fan Competition
https://
gigg.com/
byufootball/
?giggBattleId=un
defined&giggRef
errer&giggRefer
ringItemId=face
book6lmRTQBkPOa
QN5BECIKP5qWmMX
P2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10/18/2021 16:37,Sure do miss this view daily!😀,Great shot! Beautiful!,Beautiful! 🙂❤❤❤❤❤❤❤❤🌳🍁🍃🍂,Love it!😊💕,John,Helped white wash the Y back in the 70s. It was so much fun.. 😀,Tis where my parents met....up on Y mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Today is Giving Cougsday!

Each year students::: faculty::: alumni::: and other generous souls band together to make a difference in the lives of current BYU students who need some extra help. Any amount is considered a gift. Donate here: give.byu.edu/givingcougsday

Giving Cougsday
12 October::: 08:14 ·

#RiseandShout—it's #GivingCougsday!! It's your chance to come together with other alumni and friends to make a difference for BYU through inspiring learning::: BYU Cougars athletics::: BYUtv::: or your favorite college or school on campus. Together::: we can make an enormous difference for the students and university we love so much. Go to give.byu.edu/givingcougsday and make your donation! #BYU #byufootball #latterdaysaints #GoCougs #philanthropy #generosity #makeadifference",10/12/2021 15:26,So grateful for the giving community around BYU! I have personally benefitted from the charity of strangers. Thank you to those who donate!,The LDS church has over $100 billion in an investment account::: over $7 billion in annual revenue::: and they're asking for donations so BYU students can eat? I don't understand this at all.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It's Homecoming!

Campus performing groups kicked off the week yesterday with an opening ceremony::: then students braved the elements to hiked and light the Y.

This year BYU is honoring Janie Thompson::: founding director of the BYU Young Ambassadors & BYU Living Legends::: and also celebrating the 50th anniversary of the Marriott Center.

Join BYU Alumni at the rest of the week's festivities::: including the BYU Spectacular! with Broadway great Brian Stokes Mitchell. https://homecoming.byu.edu/homecoming/schedule",10/6/2021 17:19,We are so grateful to Janie Thompson for creating the Young Ambassadors! It was great to have her family at the Opening Ceremonies on Tuesday!,🤙🤙🤙,"Julia C. Bergeson
Rachel Shaw
Wish I was able to go....",Adelle Vezzani,No pics of the marching band::: who performed first to open the whole kickoff celebration :((,Awesome,That's nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""We found an environment outside the boundaries of life::: and we found it here on earth.”

BYU researchers have made an incredible scientific discovery––for the first time in history::: humans have found earthly soil that appears uninhabitable::: even by the tiniest microscopic organisms.

“A gram of soil has like a billion cells living in it::: but we couldn’t find a single cell in this soil:::” said BYU biologist Byron Adams::: who led the Antarctic expedition. “No one has ever seen soil without microbes::: until now.""
https://news.byu.edu/byu-university-of-colorado-scientists-may-have-discovered-the-most-lifeless-place-on-earth

NEWS.BYU.EDU
BYU::: University of Colorado scientists may have discovered the most lifeless place on Earth",9/30/2021 16:14,I don't remember them showing up at my house anytime recently....,BYU is doing some very interesting work. Great school.,In this case::: Jeff Goldblum was wrong 😂,Friday night in the dorms?,"Seems like a good place to film a video set during the creation-\-\after
forming the earth but before getting life started. :)",Too bad they just introduced micro organisms to the environment by going there.,Is it the BYU testing center?,Yeah::: it's called gen Z because we all feel dead inside,Where in Washington DC is this?,I'll bet goatheads could still grow in it.,It's Cheyenne::: Wyoming isn't it?,Todd Greener,Sam Allred,The DNC?,Andy Thompson This after your Antartica time?,When did they launch an expedition into my soul?,Wade Ardern,I have a feeling there are a lot of jokes on this headline…,My soul?,and this is beneficial why???,was going to say Provo!,Tom LeCheminant,In Antarctica? Who would have guessed?,Lance Ivey thought you might find this interesting,I almost thought I was going to read about the politicians in Washington.,Provo?,"Brigham Young vs Boise State LIVE'STREAMING®
(2021)
#GameDay #American Football #NCAAF #LiveStream #Time:14:30 AT #LiveTVchannel
☛LINK-STREAM'TV📺🔴:https://is.gd/
jYIIot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Power of Positive Feedback:

A new BYU study found that when middle school teachers praised students...
• Class-wide on-task behavior improved up to 70%
• Students who were at risk for emotional/behavioral disorders saw grades improve by a full letter grade.

https://news.byu.edu/intellect/praising-middle-school-students-improves-on-task-behavior-by-up-to-70-byu-study-finds

NEWS.BYU.EDU
Praising middle school students improves on-task behavior by up to 70%::: BYU study finds",9/23/2021 16:17,"Of course - praise::: belonging::: acceptance::: love etc always help student's performance...O
h::: that is right::: I learned that at BYU 50 years ago.",This is why I loved teaching middle school.,Pay attention to good behavior.,Really? A study found this out? You mean money was actually spent on a study to prove something that's been known since time immortal? I mean it was all in the song dont mess with mr in-between. As an educator of almost 30 years...its a no brainer. Yes you deal with the negative as it arrives::: but you always praise the positive and seldom have I seen it not generate positive outcomes. But that is also at any level of education. Just because you teach at a university doesn't mean you can become a cantankerous windbag or treat people like they've just discovered the letter A::: but you adapt the praise to the situation.,Amen,Wow it's like positive reinforcement continues to check out as the best way to encourage the behavior you want,Yes::: I already knew that::: without doing a study of it!! 🤗🙏🏼💝,Mr. T!!! We love you!! Kenzie still talks about your class and how much she loved it!!,Everyone needs a little encouragement.,That it took BYU a study to learn this is deeply disturbing.,Duh 🙄,"Wish my junior high teachers would have been told that. 🙄 All I ever heard was how much of an idiot I was. One teacher even gave me the nickname of ""dummy"" due to the simple fact that I struggled in math.",Batesville Community School Corporation this is cool 😎,It's sad this had to actually be studied. It should be the standard::: no questions asked. Great of BYU to bring it to attention though. We love this school.,Well duh…,Ya think?,Nicolette Duffield,Alexa Taylor Hunsaker,Sierra Thomander,Susan G. Orme Exactly why your students do so well. Obvious::: yet sad that other teachers won’t do what you do!,Well duh!,Feedback can be a powerful motivator if delivered properly!!!,Makenna Fawcett Lofgreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Take a ride on this foamy smooth slip 'n slide!

Students dyed themselves True Blue just in time for last Saturday's game.",9/16/2021 16:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New rankings from Forbes::: U.S. News & World Report::: and The Princeton Review name BYU as one of the best values in the country when it comes to higher education.

Highlights:
– BYU joins the likes of Yale::: MIT::: Harvard::: Princeton::: Columbia and Stanford as a Top 10 Best Value school.

– Forbes continues to rank BYU No. 1 on its America’s Best Value Colleges list

– The Princeton Review also ranked BYU No. 6 in Best Value & No. 3 overall for undergraduate entrepreneurship.
https://news.byu.edu/three-outlets-rank-byu-one-of-the-best-values-in-the-nation

NEWS.BYU.EDU
Three national outlets rank BYU one of the best values in the country",9/13/2021 22:12,It’s been a good week for BYU. Proud to be a cougar and grateful for BYU!,"Thankful for the ""widows mite"" and other generously given tithes that helped me afford a great education. Thank you for being good stewards of the money the Lord entrusted to you. I thank Him often for the blessings I've received from others' hands.","So grateful for my years there. One of the best college experiences ever.
Go Cougs!!! Congrats on beating Utah!",For sure. We pay and subsidize the colleges with our hard earned tithing monies. Even my own country doesn’t tax me as much for my income level.,Grad from both BYUs,Although I do not understand the sour remarks concerning admissions::: I do know that I received a very good education there. I appreciate that. I do not follow sports much anymore::: but watching Steve Young throw for 500 yards versus Utah in 1983 was cool. (Someone fact check that for me::: 1983.) Neil York was the reason I majored in history::: and while in the MTC the Cougarettes brought us pizza one evening over the fence. The things memories are made of.,"I've told people for 25 years that BYU is the best quality of education vs. cost::: value in the country...perio
d.",💙💙💙,As long as you can turn a blind eye to LGBTQ rights::: BYU is a great value.,Best university!!,Pathway still costs less::: even if you didn't complete the connect program.,We seem to be on a roll. I hope it carries through the game on Saturday! 🙂,& I am guessing our Little Sister on the Hill (the school that never should have been invited to the PAC10) is nowhere to be found !,Grateful for this wonderful institution 🙏🏾,Lorenzo Crane,Beautiful school!,"#maskuporyouhate
jesus",Scary to see so many anti maskers at your football games in the worst pandemic since 1918!!! Hospitals and ICUs are full of the unvaccinated and we need to stand with science. Masks need to be mandatory as football games!!! Be pro life!!!,Outstanding,It's just the fact,Hello,IF you can get in::: it's a great school at a great price. But it's not an option for most.,LOL. All of the “top” universities are infected with leftism. They’re all a joke now::: including BYU.,"https://
vm.tiktok.com/
ZMRCTyUTb/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cougars Win! COUGARS WIN!!!!
#GoCougs BYU Football",9/12/2021 5:47,Thank you for that great game! I loved watching it here in Germany,What a game!!!! Goooooo Cougars!!!!,GO COUGARS!!!!! I am so excited and. Happy!!!!!!,Way to go Cougars! Great game!,"RISE and SHOUT....
the COUGARS are OUT!!!",Wish I could have been there to storm the field. Great game! Go cougars!!! 💙,I know someone who gave me his cougars sweatshirt::: I still have it now. And I know if given a chance::: he’ll be a great asset to the team. I still care about him::: and I’ll always do.,That was a great game love it go cougs,Defense won the game hands down! Glad they got aggressive finally.,Awesome game! Way to go BYU!,That was a great game by BYU. Well played. I got a feeling it's going to he another special season.,Great win! Clean game by both teams. What this rivalry should continue to be.,They played a great game! Congrats!,Go BYU::: lots of cheering from my house in Oregon!!!!,Great game with good sportsmanship by the players. Props to both teams for a game well played!,YES!!! YES!!! Wish we were there in Provo. Incredible weekend for BYU football.,Watched in our church clothes after zoom church in Australia. Me and the boys loved every minute of it. GOOOOO COUGARS 👏👏👏,Proud of my BYU BLUE! 💙💙💙,Defense did a great job as well as offense. Great game.,"This is great::: and all::: congratulations
to them for their hard work::: but I wish there was more emphasis by the school on reforming and modernizing the learning process than rooting for a football team. As a student::: just saying::: I'd rather have a better educational experience than a better football team. School needs better presentation on education::: especially online educational experiences which is most of the school right now. Not to take away from the victory::: but I might as well say it",My son saw his first BYU victory over the yewts!!!!!,Great game and fantastic win! But next week...,FINALLY. What an awesome game!,Took a Hall at QB to break the Max Hall curse. So poetic,Finally! Ended that twelve year streak.,I see this as a 1 game winning streak!,Embarrassing for coach whittingham his team looks disorganized and not prepared for this season. Could t get 10 wins and I’m sure that coach would have like to have that under his watch as coach and now we will never see it happen. Weird time for Ute football best of luck for this season. I don’t think anyone will ever see 10 in a row. Turning a page in state history.,Rise and shout!!! 🙌🏻🙌🏻🙌🏻,Provo is rejoicing tonight! Nice to see the school spirit. Reminds me of the old days.,We prayed for moisture and ended the drought!!! Letttsssss goooooooo,Big XII football is just too physical for the Utes,Yay great football game BYU!!! Loved it!,Finally got our Cinderella Story ending. Rain to end that red red drought.,Looks like the Utes started paying THEIR tithing. :),Really fun game to be at!!! Great job to this team who finally ended the losing streak!!,I've been married to a U fan for 13 years. Until tonight we've only won once. So happy to be the one cheering this time!!!,It was honestly a very well played game. If we can play Broncos how we played Utah::: it will be an easy win. We need Jaren Hall for this one now that he's all rested up!,Great game all around::: every single player or coach that participated. But Jaren Hall is the man.,I am close to tears!!! It’s just before 8:00am here in Heidelberg and I just woke up the entire town!!!,Jared Hall played incredible. While his stats were not particularly flashy::: he made great decisions and didn't turn it over. The future is bright for that young man. However::: our defense really shined tonight. What an incredible effort tonight,I predicted BYU to win by 10 points. OK so I was off by 1 point. Great win!,It feels so good! I was already so happy with the Big 12 news. This is a big fat RED cherry on top of this weekend! Ha!,Wasn't that an unusual downpour?,What has it been like 742 days since Utah last beat BYU in football 😂,What was the score?,Good win for the Cougars! Too bad the head coach was acting the fool at the end of the game.,So happy right now. Best coaching I’ve seen from BYU in years. Way to keep pressuring on defense and the offense scored when it was needed. Go Cougars!!!,Gives a small amount of validation to the power 5 call up. New chapter ahead for the program and it’s looking good ❤️,Yay! Go Cougars! I bet the University of Utah hates that I showed up with my family with the three of us wearing blue out of the five of us. We sat in the front of the Union cheering and singing. It felt so good leaving at halftime leading and now we win. Wahoo! Nicely done.,Great win BYU!,What a great game! 🎉,Yeah!!!!!!! Breaking out the blue for church and work!!!,Awesome game Cougars!!,Way to go. Great win💙💙💙💙,Go cougars! (Now keep it going!),Hats off cougars.. respect.,Way to go my Cougs 💙💙💙!,"Congratulations
! Go BYU Cougars! 🏈💙","So fun to watch BYU Football...Cong
rats!!",BYU and The Utes fought hard and fast. But finally::: proud cougar fan here. And great job to all the cougar players. They wanted and they got it 😜 #GOCOUGS,Way to go guys!!! Good Job!!!! Go Cougars!!!!!!👏🏼👏🏼👏🏼👏🏼💙,"I am crying!
I love you guys!
Drought is Over",What a fun game! 💙🤍,Yes!!! Long time coming but it was glorious!,"Congratulations
BYU Won the Holy War first time in a long time they deserve it",The real streak has begun!,Heck of a game...heck of a win!,For the first after many years of frustration! Congrats,Lots of love and cheers from Alaska!!!! 💙💙💙💙,Good game BYU. But we’ll be back::: GO UTES!!,Yes Yes Yes Yes! Go Big Blue!,Another great Saturday! First my Georgia Dawgs show they are to be recombined with::: then my Cougars showed that last year was not a fluke and they are a force to be reckoned with! And beat the Yewts besides!,"Heck yes finallyyyyyyyyy
y Hall to Hall!!!",What was the score,Wow fun offensive game to watch. There wasn't much defence in this game by either team.,LETS GO PATS 🏈,BYU ON MINES.,Nothing like winning The Polygamy War!,💙💙💙💙,What a great game way to go Cougars 👏👏👏💙,Such a great game! Way to go Cougars!,Are you guys going to play against Army this season? GO ARMY!!!,YAHOOOOOO the BOGUS (BIG * notation) is over I am pretty sure BYU played a much tougher schedule over the last 9 years than Utah did before every rivalry match...now with BYU likely to OWN RECRUITING BYU will OWN the U from NOW ON !,Way to go Cougars! Congrats! 🏈🎉,Denny Hill,💙💙💙💙💙💙💙💙💙💙,Wahoo,Karen Marie Harr,RISE & SHOUT!!!,Hang Your Head and Sulk: Utah cheer.,There Back!,"https://
twitter.com/
jlinehan9/
status/
1436929076623654
917?s=01",HOORAY BYU💙🏈💙🏈💙🏈💙🏈💙,Yay!!!!,Finally!!!,Go cougars!!!💙💙🤙🤙,Yeah finally!!!!!,Wow!,"Congratulations
BYU!!",So choice.,Josh Workman,#GET THERE !! #CHAMPIONS !!,💙💙💙,Yes!!!,So,Awesome game,#RISEANDSHOUT,What a win,So happy!!!!!,💙🤍🖤💙🤍🖤,"Yessssssssss!!!
!!!",wwhhooaa😯::: Imma save dis post😜😂,Yes!!!,Great Game!,Go devils,Great game!,So awesome,Very Supper.😁,Tori Nichols Pierson,Go Cougars!! 💙👏🏼🏈,"Congratulations
Cougars! Go Cougars! 💙",👍🏻👍🏻👍🏻,Finally!!!!!,Ya boys!!!!! Go cougs!!!!!,💙🤍💙🤍,Nora Bone Peterson,Good to be a cougar.,"Hallelujah! Congratulations
Cougs!",Eneasi Taufa Kavapalu🤬🤬🤬,Lessgoooo,Adam Pulsipher,Not a Christlike individual in the stands.... Sad times,Veronica Hansen,👏🏻 love it!!!,👏👏👏,Troy Whittle,💙💙💙💙💙💙💙💙,Best Week!!!,Go Cougars!!!!,Great game!!,"Woooooooohooooo
o WAY TO GO COUGARS!!!!!!!!
!!! YAY YAY YAY!!!!!! ❤❤❤❤❤❤❤❤❤❤",Congrats Cougars!! 💙❤️🇺🇸,Finally!,🙌🏻🙌🏻🙌🏻💙💙💙,💙💙💙,😲 Wow. It was about time.😋,Awesome,Awesome football game,"LESSGOOO!!!!!!!
!",My soul rejoiceth. Good job cougs.,"CONGRATULATIONS
COUGARS!!!!💙💙💙💙💙💙💙💙💙💙💙💙",YESSSSS,Finally,Makayla C. Steiner,Yeahhhhh!,👏🏻👏🏻👏🏻way to go Cougs!!,Fantastic game💙💙💙💙💙,Omg so rare! lol,Wooohooo lessgoo Cougs👏👏👏👏👏,Yeah Cougars,Ken Johnson,Vera Bindi,Sweet victory!!,Such a great game!!,💙🤍💙🤍💙🤍💙🤍💙 #cougarsforever,"Un-Freakin’-REA
L!!!",Yes !!!!!,Kolby Virgin,Wiooohoooo!!! ❤️,"Congratulations
💙💙💙💙💙💙💙💙",💙!!!!!!!,💙💙💙💯💯💯👏👏👏,Love it !! Gooooo cougs!!!,Pamela A. Lee,How sad! 😢😢,YESSSSS!!! 🏈💙🎉🙌,RISE AND SHOUT,John Heer,💙🙌💙,Yes!!!,Rise and shout!!!!,It’s about time,YESSSSSS,THANK YOU,🎉🏈🎉 GO COUGS 🎉🏈🎉,Wahoo!!!,Congrats! Great game!,Jordan Dahl Harris,Whoooooooo Hoooooooo!! go BYU!!,Great game!!,Let's go::: great win cougs!,PTL!,Hooray!!,Great game Cougars,Great job Cougars!,Yes!!!!!! Go cougars!!!!!!!,"YES!!!!!!!!!!!!
GO COUGS!!!!",FINALLY!,Go go go Cougars. 👏👏👏👏👏👏👏👏👏👏👏👏👏👍👍👍👍👍😘😘😘😘😘,Great Job BYU!!!,Woohoo!!!,Best game ever!! 💙💙💙🏈🏈🏈🏈🏈🏈🏈,Well done 💙💙💙,Rise and Shout!!!,My heart is racing. So happy for this team!!!!!,Well done Cougars!!!!,"Congratulations
Cougars.",Hallelujah!!!,"IT TOOK A HALL TO BREAK THE HALL CURSE!!!
😂😂😂😂😂😂😂😂😂😂
💙🤙🏽💙🤙🏿💙🤙🏼💙🤙🏻💙🤙🏾💙",Yeah!! Cougars!!,Bout time,Go cougars. Great win,❤️❤️❤️❤️❤️❤️,"Go cougs!!!!!!!!!!
Yeaaaaahhhh!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We will #NeverForget. First responders and members of the BYU community remembered and honored the lives lost on September 11::: 2001::: with a tower climb at LaVell Edwards Stadium this morning. Climbers hiked the stadium stairs equivalent to the 110 floors of each tower (4:::142 steps).,9/11/2021 16:46,Never forget!!! Thank you for your service.,Great tribute,Wow! A good way to remember.,❤️🤍💙,Today’s 9/11 tribute makes me even more proud to be a BYU alumni❤️💙🇺🇸,Proud to be a Cougar.,Great idea. Thankyou for remembering.,"What a beautiful tribute.....Tha
nk you",Wonderful tribute. Wonderful community!❤️❤️🇺🇸,Go::: my Cougars!!! 💙,A wonderful way to honor those who tragically lost their lives that day. Thank you::: BYU-\-\well done in putting this morning's event together.,Pregame was better than the game and the game was epic.,NEVER FORGET,I will NEVER FORGET!!!! UNFORTUNATELY too many AMERICANS have!!!!,Awesome,Alec Olsen,Just share❤️💙❤️🇺🇸❤️💙❤️,Forgive and forget.,Diannalynn Claridge. Randy de Mars,Not a mask in sight::: so sad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
