"More than 700 employees and more than 600 students live in areas that were evacuated due to the recent fires in Boulder County. In all::: nearly 1:::000 structures were lost::: including the homes of dozens of CU Boulder students::: faculty and staff::: and reports of other damages are expected to rise.  Campus leaders made the difficult decision to begin the spring semester with fully remote instruction considering the fact that so many staff and faculty members are facing challenges such as managing illness::: securing housing::: working with insurance companies::: helping others in the community::: and replacing destroyed personal belongings from laptop computers to cars.  ""Starting the semester in remote status::: rather than a two-week delay::: preserves spring break::: which students have indicated is integral to mental health:::"" said Executive Vice Provost Ann Schmiesing. ""Not delaying the start of the semester also preserves Maymester::: which cannot overlap with the spring semester due to federal financial aid guidelines. Maymester is an important opportunity for many students to take courses necessary for their progress toward their degrees.""  Read more about how CU Boulder responds to impacts of devastating fires::: high winds and cold snap by clicking the link below.  COLORADO.EDU CU Boulder responds to impacts of devastating fires::: high winds and cold snap",2022-01-04 12:27:02,How do the professors teach remotely without a computer or a room to do it in? And what about the students with no home who might have had somewhere safe to go if you had opened up the residence halls and welcomed them back? This decision makes no sense.,😔😔😔😔🙏🙏🙏🙏🙏,It is so sad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Although connecting with friends will be different this semester::: there are still creative and fun ways to socialize while building and maintaining your community. We outlined four ways for Buffs to stay connected on weekends and throughout the semester::: all the while maintaining health guidelines::: avoiding large gatherings and protecting our herd. See some examples at the link below ⬇  COLORADO.EDU 4 ways to connect during a pandemic,2020-08-29 15:41:03,I didn’t socialize when I was at cu Boulder things were normal I was a nerd and no one talked to me,Who is in charge of your social media virtue signaling? It is disgusting. Wake up already people.,How do you date?,I like how nobody in the picture is 6 feet apart.,My son has barely left his apartment. I think he actually worked out at the rec today though. Crazy times,Hanna Skuladottir. You’re doing good.,11 cases of covid::: when there were 2 in March the campus shut down::: but we know more now::: then we did then. Hopefully the campus stays safe. Sko buffs!,👌,https:// www.facebook.com /5647744585/ posts/ 1015908519845958 6/,Stop torturing animals! Such a shame for you...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buffs::: we love having you back on campus. Thank you for showing up::: masking up and sanitizing across campus. Together we can keep our campus moving forward. Let’s continue to be our best::: Buffs. 💛🖤  Learn how you can continue to take actions that will protect yourself::: our herd and our community ➡ www.colorado.edu/protect-our-herd,2020-08-28 21:15:41,Katherine K McMillin imagine,Thank you for doing such a great job.,Perhaps next time you can be honest about all a student’s classes being on-line and save us $18:::000+ in rent and travel.,BOGUS! PROPAGANDA,Where is the six feet apart rule in the hour long lines in the one cafeteria!!,Bring your mommas $37:::000 a semester lol...,This would've been better with the Parks & Rec theme song,I have a high school senior & we are wondering if you know when you will be offering campus tours again? We’ve seen the online tours but would prefer to come in person. We live in Nevada. Thank you!,Just please wear a mask! Not just for you but for your fellow classmates as well. Don't be like the University of Alabama! Be smarter and show that you actually care about you and your community.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CU Boulder's Inclusion::: Diversity and Excellence in Academics (IDEA) Plan is being implemented this fall and serves as a blueprint for the campus’s action on diversity::: equity and inclusion based on calls for meaningful change from students::: faculty and staff.  “To uphold the IDEA Plan’s guiding principles::: we must remain true to them while at the same time being nimble and willing to correct our course to achieve success. We have heard and will continue to learn from the concerns of current BIPOC students::: allies and others who are members of our campus community and have a vested interest in our collective success as the state’s flagship public research university––and in the success of all communities of color at CU Boulder. We thank our students::: faculty and staff for holding us accountable::: and we invite anyone who was not part of this transformative process at its inception to join us now as we work to bring about meaningful and lasting change.” Read Vice Chancellor Boswell’s full message below. https://bit.ly/2QLKzwp  COLORADO.EDU An update on the implementation of the IDEA Plan,2020-08-28 16:30:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Fight Song Friday use the Colorado Buffaloes fight song as your handwashing theme song! 💛🖤  🔊You'll want to make sure the sound is on for this video🔊  For tips on your to protect yourself::: protect our herd::: and protect the community::: click here ➡ https://www.colorado.edu/protect-our-herd/four-tips,2020-08-28 12:51:19,Amazing place::: we are in a different part of the world now in the Himalayas::: we are hiking for 8 days Everest base camp::: so much better feeling after a long time coming back to the motherlands of the Himalayas. Thanks::: the guide from Alpine Ramble Treks FOR TAKING US IN THIS BEAUTIFUL LAND FOR the AMAZING TRIP OF A LIFETIME.,ROLLLLLLLLL,There you have it,You know what would protect the herd? Testing ALL students and faculty. Only around 25% of students live in the dorm::: yet 100% will hopefully be on campus occasionally. Other schools are testing all students on a rolling basis. Would really like to see this at CU.,Make sure u use the paper towel to turn off the faucet too ..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""To our students who are following health and safety protocols::: thank you!  To those of you who are choosing to disregard health and safety guidelines::: this is a formal notice. This reckless behavior is putting the campus experience and everyone’s health at risk. Therefore::: I want to make sure you are aware of the potential impacts to your educational experience.  If you violate a public health order and the violation is connected to attending a party::: you will be excluded from campus for at least two weeks and you may be suspended. Multiple or severe violations will result in suspension from CU Boulder for a minimum of one semester.  If you witness an incident or other concerning behavior that puts public health at risk::: please report it. You must include a name and as much information as possible for us to be able to take action.”  Read the full message from Vice Chancellor for Student Affairs Akirah Bradley: https://bit.ly/31xywsG  Make a report: https://bit.ly/2Qt7o7T  COLORADO.EDU Administrative eMemo - What to expect if you host or attend a party",2020-08-27 23:38:08,Have the kids narc out one another. I seem to think this happened somewhere else...oh wait it was a movie- The Sound of Music. Tweet::: tweet::: tweet,Some students have been partying since they arrived. Why was this not addressed immediately?,Can’t help but point out the sad PR deflectionary effort being employed in this post. An all too familiar tone of “if only those people further down the hierarchy did everything right there’d be no problem...*don’ t look at us*”.  Bottom line: if CU had acted in an abundance of due caution with the wellbeing of the students and staff front and center::: the year would have started off 100% distance.  Who could have predicted that in the absence of that::: taking into account the nature of recently quasi-emancipat ed young adults::: and without any realistic way to strictly control campus access that there would be a serious threat of exponential viral spread?  Who could have predicted...??? It’s a mystery...,Sad. Asking students to rat on one another seems extreme. Wouldn’t it be better if everyone individually followed the rules?,This is a very sad plea. I’m super saddened about the entire situation. This is a disorganized mess. I’ll just be glad when this pandemic is over::: but it sure does bring out the worst in people.,"Interesting to read that the CDC states that only 6% of American's that are infected with COVID-19 and die from the virus were killed solely by the virus. The other 94% that have died also had at least one underlying condition. “For deaths with conditions or causes in addition to COVID-19::: on average::: there were 2.6 additional conditions or causes per death."" https:// www.cdc.gov/ nchs/nvss/vsrr/ covid_weekly/ index.htm?fbclid =IwAR3-wrg3tTKK 5-9tOHPGAHWFVO3 DfslkJ0KsDEPQpW mPbKtp6EsoVV2Qs 1Q#ExcessDeaths",Wow this is disturbing that you are Asking other students to nark on others about parties but if they are protests aok? Have you seen the latest cdc stats on 0-24 age groups. Let’s get real.,Hi::: proud Buff here with a freshman son living on campus. CU::: I'm seeing some effort today by his dorm to get kids together in person within the guidelines::: which is great!! Please keep it up! and do *more* of it! Be creative! You can do it! See Syracuse's fun Amazing Race scavenger hunt::: and I'm sure there are other great ideas out there and CU can lead with new ideas for Buffs to have safe social lives. My son had fun playing virtual poker::: but other virtual activities don't appeal to him::: and virtual is just not enough. Many kids are holed up in their rooms. I worry for their mental health. My son goes out for walks or meets up with hometown friends that are at CU but says he's given up on making new friends. 😥 I encouraged him to not give up::: but it's a lot of pressure on kids especially those away from home for the first time to initiate interactions when none of the typical social opportunities is available. CU::: please do more and do better to provide fun in-person opportunities for kids to socialize safely. Thank you for coming to my Ted talk. 😁 And go Buffs!,Why did you open?!?!,The crisis has created 1000 little despots. Nice to meet you::: Akirah!,The email sent to the students: Dear Students:::  For many of us::: the excitement of starting a new academic year has also brought a level of uncertainty and stress as we continue to navigate around a global pandemic. To our students who are following health and safety protocols::: thank you! I know it’s been challenging as we reunite with friends and classmates. I appreciate your ongoing decision to do the right thing by wearing a face covering::: avoiding large gatherings and keeping each other safe.  To those of you who are choosing to disregard health and safety guidelines::: this is a formal notice. This reckless behavior is putting the campus experience and everyone’s health at risk. Therefore::: I want to make sure you are aware of the potential impacts to your educational experience. If you violate a public health order and the violation is connected to attending a party::: you will be excluded from campus for at least two weeks and you may be suspended. Multiple violations will result in suspension::: which means you’ll be automatically withdrawn from classes and barred from access to campus resources.  Violations and sanctions If you are caught hosting or attending a party or large gathering on or off campus that violates a public health order::: you will be at a minimum:  Excluded from campus for two weeks. You will need to make arrangements to participate in your classes remotely. Placed on probation::: which impacts your ability to study abroad or attend graduate school. Required to participate in educational sanctions::: which will provide you additional information on following public health orders in the future. Multiple or severe violations will result in suspension from CU Boulder for a minimum of one semester.  If you are in a leadership position of an off-campus organization that hosts a party::: you may also be charged with aiding and abetting in other individuals’ violations of public health orders in addition to facing the above sanctions.  If you have been excluded from campus and are found violating the exclusion::: the CU Police Department can issue a criminal trespass ticket and you will likely be suspended.  The city of Boulder and landlords also may take action against violators.  How to report We cannot take action without formal complaints and individual names being shared. If you witness an incident or other concerning behavior that puts public health at risk::: please report it to our conduct office. You must include a name and as much information as possible for us to be able to take action.  Help keep campus open Being a Buff means looking out for each other. And that includes making decisions that help prevent the spread of COVID-19.  Again::: I want to thank the majority of our students who are following public health orders and engaging in safe behaviors. We have amazing students on this campus and we appreciate all that you are doing to keep the campus safe.  Remember: you are a Buff wherever you are. Let’s work together to make this semester successful for everyone.  Sincerely:::  Akirah J. Bradley::: EdD Vice Chancellor for Student Affairs,You should be patrolling Farrand Field - it's full of non-mask wearers and little social distancing!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CU Alert: *Fall Alert Test* Do your part to limit the spread of COVID-19. Visit www.colorado.edu/covid-19 to learn more. alerts.colorado.edu *Test*,2020-08-27 18:30:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In an effort to effort to detect and intercept community spread of COVID-19 on campus::: researchers at CU Boulder set up an anonymous observational network to monitor the wastewater leaving residence halls. Meaning::: when students in residence halls use the bathroom::: they will be passively participating in important scientific research to keep campus safe. Learn more: https://bit.ly/31zn6EB,2020-08-27 16:16:24,Michelle Boudin !,#shittin4science,Bolshevism 2.0,Beth Hayden,How else do you spy on your students? Cameras in the bathroom?,Ewwww,???? 😳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pandemic or no pandemic::: college can be a big adjustment. To help you through your first semester::: the CU Boulder Life team asked current CU Boulder students what advice they had to give new students. Click the link below to see what they said!  COLORADO.EDU Healthy Buffs: Practical advice for your first semester from current Buffs,2020-08-27 12:34:02,Here’s some practical advice - stay home and save your parents thousands of dollars in rent; all your classes are online. Oh wait::: they waited to tell us that until the leases were signed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
“Earlier today::: I received a memo from one of our student leaders and one of our regents::: declaring that I had failed on the first two tests of racial justice reforms on our campus.  I am committed to addressing antiracism::: diversity::: equity and inclusion– and deepening how all of our communities on campus::: and our BIPOC communities in particular::: feel shared ownership and accountability over our progress.”  Read more from Chancellor DiStefano's message to campus: https://bit.ly/3gv4dXS  Share your ideas: https://bit.ly/3gsQNeJ  COLORADO.EDU From the Chancellor - Deepening my leadership on antiracism::: diversity and inclusion,2020-08-27 00:17:50,Umm. He took no action against a new birther. That’s not leadership,Philip do not fall for Marxist propaganda! ALL LIVES MATTER ALL LIVES MATTER.....,What hell is going on in Boulder and at CU? From ‘78 - ‘82 things were fine.,Phil has worked tirelessly to educate the CU and CO population. He didn't start in 2020; he started years ago. Thankfully his leadership has brought a much diverse population to CU Boulder. We thank him for his achievements and his continuous efforts to educate all of us at every level. Before throwing stones::: the regent and student should take a serious look at where CU has been. Phil has a vision. Let's help him get there.,Trying is not failure. Leading though uncharted waters is not failure. Mistakes are not failure. I’m new to this university but you have been transparent::: humble::: willing to listen and learn and ready to make change. I applaud your leadership.,I'm all for equity. As long as it's equity of opportunity and not equity of outcome.,I::: as an alum::: admire the job you’ve done. It so easy::: especially now::: to criticize. No failure in your narrative!,Chancellor - you did not fail.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hey Buffs::: don't forget to pick up your CU Boulder face coverings at a Buff Stop this week! Find more information at the link below ⬇️😷⬇️  COLORADO.EDU Where to Pick Up Face Coverings and Other Protective Equipment | Protect Our Herd | University of Colorado Boulder  CU Boulder Life August 20::: 2020 at 11:17 AM ·  All students::: faculty and staff who will be on campus and show a Buff One card will receive two reusable cloth face coverings. Students living in the residence halls and Bear Creek will receive them as part of the move-in process.,2020-08-26 20:55:27,https:// www.youtube.com/ watch?v=goFeE-Cg wAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whether you're a veteran Buff or this is your first week on campus::: here are 11 things to check off your to-do list to help you start your school year off right!  COLORADO.EDU 11 items to check off your to-do list,2020-08-26 16:29:26,Grow up and wear a mask not just for you but for your community. Unless you don't care about your fellow classmates. Stop with the parties! It's time to act like an adult and protect your community and yourselves. GROW UP BUTTERCUP!,#12 - Ask yourself why your parents are paying rent in Boulder when all your classes are on-line?,https:// www.nytimes.com/ interactive/ 2020/us/ covid-college-ca ses-tracker.htm l according to the New York Times we have at least 53 confirmed COVID cases at CU Boulder now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hey Buffs! Looking for new ways to get involved this year? New to campus and curious about all the opportunities? Don't miss the Be Involved Fair! Information can be found at the link below ⬇️💛🖤⬇️  THU::: AUG 27::: 2020 Virtual Be Involved Fair,2020-08-25 17:47:25,Owen Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The CU Boulder campus boasts a wealth of places to study::: both those that are well-known and those that only a select few are aware of. Whether you're looking for a nice view or somewhere nearby to get a snack::: you can find spots will make the hours spent studying or participating in an online class more enjoyable and even an interactive campus map at the link below!  COLORADO.EDU Find Your CU Boulder Study Spot,2020-08-25 16:48:15,Sabrina Leighton,How about a wealth of places for them to eat on campus using their meal plans? From what I understand my daughter has 4 options all of which are packed and close early. If the restaurants in town are open. ALL of your dining options for these students should be open as well.,Do the students get this info?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buffs::: the first day of the fall semester is a wrap! 💛🖤 We were our best today::: and we can be our best Buff tomorrow. Thank you for all you’re doing to protect our herd and keep our community safe. www.colorado.edu/protect-our-herd,2020-08-25 04:54:46,https:// kdvr.com/news/ mass-gatherings- at-cu-boulder-p rompt-student-c alls-for-shut-d own/,Thanks for posting this update,What a bleak image of the vibrant school I attended in the 70's. How sad:::::::::::::::::::::::::::::::::::: ::::::::::::::::::::::::::::::::::::::::::::: ::::::::::::::::::::::::::::::,I don't know why anyone is sending their kid this year::: I'm 40k in debt from a degree from CU::: with zero job prospects. Now I just want them to not clog up the low income health clinics.  My degree from CU is like a financial albatross.,I hope this works! Show it can be done...NO PARTIES!!! Social distance and wear your mask. You're in college now...you can do this!!,And 10 people tested positive?,You all forgot the picture on Farrand Field with 100+ people!,Incredibly disappointed to hear that the student houses on the hill are still throwing parties. Other people live in this city too::: I don't care if these brats are bored.,Looks depressing,Muntadher Hasan Shubbar,Great job CU. Thank you for making it work for these kids under very difficult circumstances. 🙏🙏,First day of college and already learning how to lose their freedom and identity....all masked up like good little lemmings.,I think Dining also has to do its best as well - and one hour lines for food...you can do better.,Go Buffs! Be safe::: be kind::: be cool.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
View dining option menus and order ahead with the Nutrislice app! Android ➡ https://bit.ly/32BiXQ7 Apple ➡ https://bit.ly/34udvAX,2020-08-24 22:44:06,where is the six foot spacing in the lines????,I hope this is an older picture. If it isin't my question is are they still operating buffets in the cafeteria? If so::: they're nuts. They're just inviting disaster. Theses buffets are magnets for Bacteria and Virus. Get yourselves some nice grab-n-go cases. If you can't find any just message me.,Are you opening another dining hall for the weekends? Lines at the only open one are unacceptable. We pay a lot of money and our kids shouldn’t have to wait an hour in line to pick up food!,Mmmmm::: dorm food! Even when I lived off campus::: I has a Meal Ticket! OK it was 1968 to 71 & $400 a semester! More now?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welcome Back::: Buffs! 💛🖤  ⬇️Helpful Links ⬇️ Daily Health Form: https://colorado.edu/protect-our-herd/daily-health-form Dining Updates: https://colorado.edu/living/explore-dining-options How to prepare: https://colorado.edu/protect-our-herd/2020/08/20/students-day-life-during-fall-2020 Know before you go: https://colorado.edu/today/2020/08/19/spending-time-campus-heres-how-plan-your-day,2020-08-24 15:54:43,I love CU!!!,CHIP! That is a girls 40 DD bra! Cut that out. Perv.,Any word on why the COVID dashboard hasn't been updated since Saturday?,Go BUFFS🙌🏻,Gawd dang I miss the good ol’ Boulder. F this S. I hate it all. But I hated what happened to my town 20 years ago. Bye bye sweet beautiful town.,https:// thefederalist.co m/2020/05/27/ mandatory-masks- arent-about-saf ety-theyre-abou t-social-contro l/,Its a good message for all the students. Keep wearing the mask!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spending time on campus? There are some things you need to know before you go. Here’s how to plan your day 🕖 Complete the Daily Health Form 🌡 Bring your Buff OneCard 💳 Pack a snack or review campus community dining options 🍴 Check building capacity limits 🏢 Check class schedule 📱 Study and eat outside 😎  COLORADO.EDU Spending time on campus? Here’s how to plan your day,2020-08-24 12:31:03,If only says Students would wear masks and social distance but they don't go out at night you'll see them all over; parties restaurants fairand field no mass no social distancing drinking like crazy spreading the plague everywhere Ready 123 shut down.,The politburo says don't forget to pack a snack::: adults!,Why is the COVID dashboard having numbers entered by hand (including typos on occasion)? And why such a long delay for updating (still on Saturday's numbers as of 8:57am today)::: which on today of all days should be a high priority? Seems like the bare minimum you could do for the students who you're asking to return to campus today.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not sure where to go or what dining options are open? Stop by a Buff Stop tent set up around campus and the CU Boulder Life team can help! Get directions to your classes::: ask questions or pick up a face covering if you didn't received yours yet.  Don't forget you'll need your BuffOne Cards/Student ID to pick up your face covering. Learn more ➡ https://bit.ly/3gp8Z9g,2020-08-24 00:31:05,I'm confused::: we are in the middle of a pandemic and you know that it could get worse or better any day::: and you still chose to send your kids to school? Colorado could shut down::: that's their right to protect their citizens::: and we are all at risk of it in any state. Ask yourself why you sent your kids to school and didn't take a year off instead::: if you are this mad. All school are in this tentative state.,I'd want my money back!,What classes? Now that everyone is settled in::: leases::: dorms and dining plans paid classes are going on line. Aren’t they all now on line?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hey Buffs! Are you ready for the fall semester? The @CUBoulderOIT team made a number of adjustments throughout the summer to help facilitate learning for the fall 2020 semester. Review these changes to prepare for classes ➡ https://bit.ly/3hoWAU7  OIT.COLORADO.EDU Students! Review these changes to prepare for the fall,2020-08-23 20:44:04,17 known cases when you have only tested 7% of the student body.,They don't wear masks nor social social distance.,Article 1 - Colorado Consumer Protection Act Part 1 - Consumer Protection - General § 6-1-105. Deceptive trade practices,Are they not closing the campus since they have 17 positive cases what about getting faculty sick or dying,CU is a complete fraud. You could have told us all of our son’s classes would be on-line BEFORE we leased his apartment. How does that square with your own code of conduct?,Refunds?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
