"Tune in tomorrow at 3:30 p.m. for another Community Conversations webcast. This week::: Provost Helble will be joined by President Philip J. Hanlon '77.

NEWS.DARTMOUTH.EDU
Community Conversations::: November 11::: 2020",2020-11-10 11:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Even with the snow and public health checkpoints to enter the polling place::: Dartmouth community members turned out on Tuesday to vote in the 2020 presidential election.

See more photos and coverage of Election Day on campus here: https://bit.ly/2I7NM8p",2020-11-05 16:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
While voters across the country took to the polls on Nov. 3::: there were::: as expected::: no definitive results on election night. Professor of Government Brendan Nyhan discusses the current state of the presidential race as well as potential outcomes and implications.,2020-11-04 17:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Watch Leverone Field House transform into a polling place for the #Election2020.

The voting site::: which is being run by the town of Hanover::: was moved from its usual location at Hanover High School to Leverone for COVID-related public health reasons.",2020-11-03 16:58:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As the Dartmouth community gears up for #Election2020::: Dartmouth News will provide live updates from campus throughout the day Tuesday. Follow along 👇

NEWS.DARTMOUTH.EDU
Election 2020: Live Updates From Dartmouth",2020-11-02 22:06:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy Halloween! 🎃,2020-10-31 19:08:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Dartmouth Department of Theater's mainstage production of Odon von Horvath's 1932 stage play ""Faith::: Hope::: and Charity:::"" has been adapted for radio.

Tune into the show on Dartmouth's radio station on Oct. 31::: Nov. 1::: and Nov. 2 at 7:30 p.m.

NEWS.DARTMOUTH.EDU
Theater Mainstage Adapts to the Radio",2020-10-30 15:37:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"To get students in the Halloween spirit this week::: the house communities are hosting small group tours of the campus cemetery and virtual scary movie nights.

NEWS.DARTMOUTH.EDU
Celebrating Halloween: House Communities Get Creative",2020-10-29 15:22:45,Photo and Pumpkins by Robert Gill,Nan Hu or show them that mass grave in the golf course we discovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tune in today at 3:30 p.m. for another Community Conversations webcast. This week::: Provost Helble will be joined by Hopkins Center for the Arts::: Dartmouth College Director Mary Lou Aleskie::: Gospel Choir Director Walter Cunningham::: and Hood Museum of Art Director John Stomberg.

NEWS.DARTMOUTH.EDU
Community Conversations::: October 28::: 2020",2020-10-28 17:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In order to provide adequate time for people who are returning to campus to travel::: quarantine for two weeks upon arrival::: and undergo testing::: Dartmouth's undergraduate winter term will begin Jan. 7 and end March 10.

Jan. 7 will also be the first day of the term for students at the Frank J. Guarini School of Graduate & Advanced Studies at Dartmouth and at Dartmouth Engineering. Students in winter programs at the Geisel School of Medicine at Dartmouth students and the Tuck School of Business at Dartmouth will not be affected by these changes and will begin on their own scheduled dates.

NEWS.DARTMOUTH.EDU
Provost: Dates Confirmed for Winter Academic Term",2020-10-23 20:11:03,Stay safe Ds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
To help with the autumn harvest::: the Farm Club has been organizing volunteer sessions at the Dartmouth Organic Farm. On a trip in early October::: students rode from campus on refurbished bikes and spent the day picking squash and planting garlic.,2020-10-22 21:26:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tune in tomorrow at 3:30 p.m. for another Community Conversations webcast. This week::: Provost Helble will be joined by Dr. Lisa Adams::: co-chair of the Dartmouth COVID-19 Task Force::: Professor Antonia Altomare::: and Hanover Town Manager Julia Griffin.

NEWS.DARTMOUTH.EDU
Community Conversations::: October 14::: 2020",2020-10-13 15:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This afternoon::: we became aware of a cluster of three undergraduate students in the Dartmouth community who have tested positive for COVID-19. These students::: who were living together off campus and have had limited access to campus::: are in isolation::: resting comfortably::: and receiving medical care and support.

We are working with both the New Hampshire Department of Health and Human Services and the Vermont Department of Health as part of a contact tracing investigation to identify and quarantine anyone who was in close contact with the students in the two days prior to the onset of their symptoms or notice of their positive test results.

NEWS.DARTMOUTH.EDU
Three Undergraduates Test Positive for COVID-19",2020-10-12 18:52:00,Claudia Rodillas,Stay safe everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""There has to be a sense of this mattering to all people because of what it symbolizes and what it means. These are changes that we make as communities and I think for us to get to that space where this is changed at a national level it will take a collective movement."" — Sarah Palacios::: director of the Dartmouth College Native American Program.

Learn more about a series of events being coordinated by the Native American Program in celebration of Indigenous Peoples Month here: https://bit.ly/30Zcu1n",2020-10-12 12:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hood Museum of Art
October 9::: 2020 at 10:48 AM ·

If you're on campus::: take a moment to visit these outdoor sculptures!

Thanks to Regina Yan '19 for these amazing designs. Learn more about public art at Dartmouth here: https://bit.ly/3idUFRL",2020-10-09 12:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congratulations to the eleven faculty members who have been named to endowed professorships!

""Their contributions to the creation and dissemination of knowledge at Dartmouth and beyond are truly extraordinary:::"" says Dean Elizabeth Smith.

NEWS.DARTMOUTH.EDU
Faculty Named to Endowed Chairs",2020-10-09 15:23:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The search is underway for the new senior vice president of diversity and equity. Reporting directly to President Philip J. Hanlon ’77::: the position will work across the institution to promote inclusive excellence.

Members of the Dartmouth community are invited to discuss the new role and the qualities they are looking for during virtual listening sessions this Wednesday at 11:30 a.m. and Thursday at 4 p.m.

NEWS.DARTMOUTH.EDU
Search Is Underway for New SVP of Diversity and Equity",2020-10-06 17:00:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Making the most of the beautiful fall weather! 🍂 Where's your favorite outdoor study spot?

(Photos by Robert Gill)",2020-10-03 04:10:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In a sign of the times::: we'll be gathering online for homecoming this weekend. Dartmouth Alumni and staff have put together a lineup of creative::: thoughtful::: and entertaining events to bring our community together virtually. 💚

NEWS.DARTMOUTH.EDU
Home Sweet Dartmouth Homecoming::: 2020 Style",2020-10-02 18:22:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tune in today at 3:30 p.m. for another Community Conversations webcast. This week::: Provost Helble will be joined by Dean of Libraries Sue Mehrer::: Professor of Government Lisa Baldez::: and Associate Professor of Earth Science Meredith Kelly.

NEWS.DARTMOUTH.EDU
Community Conversations::: September 30::: 2020",2020-09-30 16:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""In many ways::: the legal standing that American women have now we owe first and foremost to the career of Ruth Bader Ginsburg.""— Annelise Orleck::: professor of history and of women's::: gender::: and sexuality studies.",2020-09-23 23:14:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A slate of virtual arts events at the Hopkins Center for the Arts::: Dartmouth College this fall includes a fireside chat tomorrow night with Trevor Noah. The event is open to Hop members and Dartmouth students::: faculty::: and staff.

NEWS.DARTMOUTH.EDU
Hop's Fall Lineup Features On-Demand Film Series",2020-09-21 18:48:00,"Good night. I hope all is well. Please start a Lettermen’s Association at your college to maintain relationships between those that play the many varsity sports at your school. This could support a fellowship for past student-athlete
s to chip in to the college and athletics program.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Dartmouth community is invited to celebrate the beginning of the new academic year with President Philip J. Hanlon '77::: Provost Joseph Helble::: and student leaders at a virtual welcome event on Friday::: Sept. 18 at 1 p.m.

NEWS.DARTMOUTH.EDU
A Celebration to Kick Off the Academic Year",2020-09-17 17:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tune in today at 3:30 p.m. for another Community Conversations webcast. This week::: Provost Helble will be joined by Lisa Adams::: co-chair of the COVID-19 task force::: and Mike Wooten::: associate dean of residential life.

NEWS.DARTMOUTH.EDU
Community Conversations::: September 16::: 2020",2020-09-16 18:50:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As we welcome you back to campus::: we want to take a few minutes to remind you that we all have an important role in protecting our community.,2020-09-09 16:05:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As students begin returning to campus this week for the fall term::: the '24s will participate in an entirely online orientation program. Peer leaders will guide groups through the orientation events and help students get to know each other and the opportunities available at Dartmouth through small-group meetings and team building activities.

NEWS.DARTMOUTH.EDU
Orientation for the Class of '24: Building New Traditions",2020-09-08 18:45:01,14 day quarantine? Why did I see Hanover absolutely swamped with both students and parents from all over the world yesterday then? Restaurants::: stores::: they were both PACKED! Is that how you guys intend to quarantine? This is only the beginning. Keep up the self entitled Dartmouth b.s. that you guys are famous for locally.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tune in today at 3:30 p.m. for another Community Conversations webcast. This week::: Provost Helble will be joined by Physician Ann Bracken::: director of clinical medical services at Dartmouth's health service::: and Jon Plodzik::: director of Dartmouth Dining.

NEWS.DARTMOUTH.EDU
Community Conversations::: September 2::: 2020",2020-09-02 16:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"After much careful consideration::: we have decided to move forward with our plan to return approximately half of our undergraduate student body to Dartmouth::: beginning Sept. 8.

We are committed to making on-campus learning happen for as many of our students as possible. We believe our reopening plan::: announced earlier this summer::: allows us to do this. It also allows us to provide students with more resources to complete their work::: which some may not have at home.

To our students::: you are vital members of our beloved Dartmouth community. Along with faculty::: staff and alumni::: we believe in you and have great confidence in your ability to meet this moment. We look forward to partnering with you to carry out our plan. And::: most importantly::: we look forward to welcoming you to campus.

Our goal is to manage our plan effectively and safely while respecting and sustaining the hard work the Upper Valley has done to flatten the curve. Our plan provides for:

- Pre-arrival testing for domestic undergraduate students approved to live off and on campus
- Testing on arrival and on days three and seven for all students
- 14 days of quarantine following arrival
- Wastewater monitoring of residential buildings
- Regular surveillance testing throughout the term
- A required daily temperature and symptom self-assessment screening for all students::: faculty::: and staff entering campus buildings
- Restrictions on the size of groups that may meet
- A hygiene campaign
- A mandatory face-covering policy
- Clear community expectations that all enrolling students are expected to sign as a condition for access to campus. (Read the expectations here: https://bit.ly/34BqMYo)

Read more about today’s announcement::: how we’ll be measuring and adjusting our plan::: and the threshold for triggering an immediate review of our in-person operational status: https://bit.ly/32pqCR9

NEWS.DARTMOUTH.EDU
Undergraduates Will Be on Campus for Fall Term",2020-08-26 18:28:37,No reply from Dartmouth on damaged items::: they just don't seem to care....,"Daughter received boxes fed x from Hanover dorm::: not one item was packaged or wrapped::: broken printer...no glass items wrapped just thrown in a box with no thought or concern. Rude and smug approach to sending items 3000 miles::: not returning to Dartmouth::: still missing many::: many items and no one has thought to even bother to at least give an arranger/
shipper contact for someone in Hanover to help with remaining items......wow:::
75k$ per year in tuition and you can't have someone take an extra fee minutes to use the printer box that was under the bed!","I will teach you in a room
I will tech you now on zoom
I will teach you in your house
I will teach you with a mouse
I will teach you here and there
I will teach you because I care

None of this is easy::: there is no playbook to follow. A friend sent me this and as a father of a sophomore student I know in my heart Dartmouth is doing the best they know how and has the best interest of both the students and the community in mind. Thank you. PS…this should be a Dartmouth-t-shi
rt….( please put me down for at least 3)",Well done Dartmouth! Thank you for believing in your students. 💚,Wambui Mbesa,A very selfish decision .no nerd to call students when learning is online,Carolyn Riley Chapman,This is not true. We did not get a dorm and we're not able to register for online classes that are very limited in number. Administration refused to help. So I don't know what kind of ”retun to campus” this is if you can't take any classes or live on campus.,You don't even keep students safe from predatory professors - how the hell will you ensure their safety from a pandemic?,💚😷🤞🏽,Thank you Dartmouth for showing us all how to lead thoughtfully and carefully in these challenging times. You can do this!,Thank you Dartmouth for your compassion and care that you have used to make this decision and what I am sure you will use to guide our young adults during this challenging time.,Wishing the best. 14 day quarantine with students? Highly doubtful. But good luck. Hoping everyone can return soon.,"Thank you so much::: Dartmouth Leadership! To both the college community and the wider Upper Valley community: Please know that parents of students will endeavor to be an integral part of the ""team"" making the on-campus return work as intended. Reading the riot act to our students about personal responsibility:::
respect::: concern for the larger community. We know students will need to meet or::: better yet::: exceed all of the established community expectations. 💚💚💚💚","THANK YOU to Dartmouth leadership and administration:::
Professors::: employees::: parents::: students and Hanover residents for a well thought-out and cautious approach to this difficult situation. As a NYC resident::: a physician involved at the front line of the epicenter of this pandemic::: a witness to the fact that even NYC with our 8 million densely positioned population has been able to bring our + testing rate to 0.25% and as a P'23::: I am acutely aware of the many issues involved and the nuanced decision that this was::: having to weigh and consider many competing variables. THANK YOU for listening to all of us and for trusting in the capability::: integrity and commitment of your select student body to do their part to keep things safe. There is a reason you chose these particular students to become part of the Dartmouth community among so many who apply each year for that privilege - i know they will not let you down. Now...let's get the class of '23 on campus for the two terms they've each been promised. 😀(Jack Nicastro) - Jennifer Svahn::: MD",Sounds like a better plan than many I’ve heard. Just one question. First year engineering students are sophomores. How are you going to do labs and interactive courses on line???,Thank you so much!!!!,As a Dartmouth employee I support this decision for many reasons . I know the work and manpower that went it to making the best decision for the students and staff. I’m proud to be part of the Dartmouth community.,Too late to reverse the earlier decision?,"The guideline seems reasonable but Im afraid there’s no way to 100% implement the expectations...
the main concern is not that students can bring virus back to campus::: it’s more like if someone on campus contracted virus around upper valley::: it’s very hard to control the spread of the virus under a college setting and it’s gonna be a disaster. I don’t think Dartmouth is any different from other colleges that have opened and had outbreaks already.",Will the college accept liability if any student or employee gets sick?,Reading the comments::: I can see not many people are neutral on this one.,Very disappointed that the Dartmouth administration has so little respect for the safety of the resident community::: but sadly this is not surprising. Such behavior and action has become the norm.,My elderly parents live there .. this news worries me . I hope the students and administration take care of the community .,"Thank you Dartmouth (administration
::: educators & staff) for moving forward cautiously with a robust plan. I trust the Students are as committed to safety as they are to appreciate to its fullest possible their educational experience. With reopening risk is increasing but its management will remain the challenge all actors in the Upper Valley. All the best!",This is an unnecessary risk to the surrounding rural population 👎 keep them home::: learning online.,This will end badly,,,,,,,,,,,,,,,,,,,,,,,
"Update: As COVID-19 cases continue to rise across the country and we monitor the data and experiences from our peers’ reopening::: we have made the decision to delay the release of arrival dates and housing assignments until next week.

This additional time will allow us to monitor the progression of positive cases at peer institutions.

We know this news is disappointing—especially this close to being together again. But we must continue to make data-driven decisions that advance the public good—and the health and safety of our community—over individual preferences.

We will share additional information on this update as we receive it.

-

Tune in today at 3:30 p.m. for another Community Conversations webcast. Provost Joe Helble will be joined by Dean of the College Kathryn Lively::: Dean of Dartmouth Engineering Alexis Abramson::: and Director of the Dartmouth Center for the Advancement of Learning Scott Pauls.

NEWS.DARTMOUTH.EDU
Community Conversations::: August 19::: 2020",2020-08-19 15:15:03,"As COVID-19 cases continue to rise across the country and we monitor the data and experiences from our peers’ reopening::: we have made the decision to delay the release of arrival dates and housing assignments until next week.

This additional time will allow us to monitor the progression of positive cases at peer institutions.

We know this news is disappointing—e
specially this close to being together again. But we must continue to make data-driven decisions that advance the public good—and the health and safety of our community—over individual preferences.

We will share additional information on this update as we receive it.",Hello! Keep safe!,Giving the administration the time for more research/data driven decision is wise but it is done at the expense of the students who can’t organize themselves while the college does. There something not right with that picture. At some point you’re going to have to go through with the process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Margaret Doyle '22::: Nicolas Berlinski '21::: and Gabrielle Levy '22 are co-authors with Professor Brendan Nyhan on a widely read paper looking at the effect of voter fraud claims on democracy.

NEWS.DARTMOUTH.EDU
Faculty::: Undergraduates' Paper on Voter Confidence Makes News",2020-08-18 17:27:29,Some actual information on the theme::: the examples::: the perpetrators::: their methods and the conclusions reached from the study would certainly have been of interest::: even more so::: the judgment stand.,I guess him admitting to withholding monies on Fox News to Maria Bartiromo is baseless.... 🤦‍♀️,How about a study examining baseless claims that Trump is interfering with the post office to influence the election?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In the last Community Conversations webcast::: Provost Helble spoke with COVID-19 task force co-chair Lisa Adams and Martin Cetron '81::: director of the Division of Global Migration and Quarantine at the CDC::: to discuss safely bringing students back to campus.

NEWS.DARTMOUTH.EDU
Community Conversations: Strategy for Testing and Prevention | Dartmouth News",2020-08-10 20:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In this week's Community Conversations webcast::: Provost Joe Helble spoke with Chief Financial Officer Michael Wagner and COVID-19 task force co-chairs Lisa Adams and Josh Keniston to discuss the budget and preparing for a safe fall term.

NEWS.DARTMOUTH.EDU
Community Conversations: An Updated Budget Picture | Dartmouth News",2020-07-23 15:43:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A three-year summer residency collaboration between the Dance Theatre of Harlem and the Hopkins Center for the Arts::: Dartmouth College will create a new ballet::: explore how the arts can promote social change::: and expand educational opportunities in dance::: theater::: and African-American studies.

NEWS.DARTMOUTH.EDU
The Hopkins Center to Partner with Dance Theatre of Harlem | Dartmouth News",2020-07-21 15:12:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Recognizing that data would be key to understanding the public health threat::: Professor Temiloluwa Prioleau launched an online research program to collect stories about individual experiences with COVID-19. #DartmouthScholars

NEWS.DARTMOUTH.EDU
Computer Science Research Crowdsources COVID-19 Stories | Dartmouth News",2020-07-16 17:22:00,Go Green! (G. Hills ‘68),Felicitaciones .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hopkins Center for the Arts::: Dartmouth College
July 15::: 2020 at 11:50 AM ·

TOMORROW NIGHT! Join us for a deep dive into the Company's activist history along with samples from its groundbreaking::: visionary repertoire from across the years.
~
DTH Artistic Director::: Virginia Johnson
DTH Resident Choreographer::: Robert Garland
& DTH dancer::: Alexandra Hutchinson share this dynamic presentation.
John Heginbotham::: Director of the Dartmouth Dance Ensemble::: joins to moderate the live Q&A directly following the presentation; submit your questions in the live chat.
~
Watch Here -> http://ow.ly/4JsI50AyVtO",2020-07-15 19:29:31,Dartmouth supports rape culture. Open the investigation regarding sexual misconduct. Justice for Maha.,"Maha Hasan is on day 12 of a hunger strike::: as Dartmouth continues to deny her justice. She was sexually harassed by Dartmouth faculty and has been ignored / silenced several times.
#DartmouthDoBett
er",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matthew Delmont::: the Sherman Fairchild Distinguished Professor of History::: has been named special advisor to President Philip J. Hanlon '77.

His work will include facilitating campus conversations this summer; developing a long-term vision for the recruitment and retention of Black faculty specifically::: and faculty of color more generally; and advising on the creation and implementation of curricular and co-curricular changes and effective support systems.

NEWS.DARTMOUTH.EDU
Professor Delmont Named Special Advisor to President Hanlon | Dartmouth News",2020-07-14 16:03:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The elimination of varsity teams is a gut-wrenching decision given the profound impact and sadness that these steps bring to student-athletes::: their coaches::: and the communities that have passionately supported these teams over the years.

NEWS.DARTMOUTH.EDU
Dartmouth Announces Changes to Varsity Athletics Program | Dartmouth News

Dartmouth Sports
July 9::: 2020 at 12:49 PM ·

Dartmouth Announces Changes to Varsity Athletics Program",2020-07-09 17:53:22,"President Hanlon and athletics director Sheehy really botched this decision and its communications.
We all should expect better leadership. Show it now and reverse these poor actions.","President Hanlon and athletics director Sheehy really botched this decision and its communications.
We all should expect better leadership. Show it now and reverse these poor actions.","This is an absolute disgrace::: but I suppose not surprising from this administration.
We've already been through this once with the swimming and diving teams. The previous administration saw the error of their ways and reinstated the teams. Hopefully the new current administration realizes what a horrible decision this is before it's too late.",Aside from this blow to athletics::: Dartmouth's plan for a return to school precludes any athlete with a lease commitment off campus from participating in any of their team's training or competitions. In fact::: no Dartmouth student off campus has access to ANY facilities::: including libraries::: dining::: etc.,Btw::: as of this post::: over 26000 individuals have signed the petition to reinstate DCSD::: what does that say that those that signed the petition are more invested than the athletic director,Apparently::: a Hanlon doesn’t know his student body and certainly not the swim and dive student athletes!?! Class of 24 admission profile stats - swim and dive admission scores SAT 1502 entire class 1501; swim and dive ACT 33.40 entire class 33. They earned their admission spots with academics and athletics skills are extra. Their admission stats are higher than the rest of the class...his rationale is not supported by data and facts...why did he choose swim and dive to cut??,The AD Sheehy's published remarks should make all student athletes take heed. If you are considering Dartmouth over other institutions::: know that your program can be eliminated without regard to your commitment to the school over other great institutions that may have recruited you. Also::: if you are an alum athlete::: why should you invest in a program whose leader describes any program as second class::: remember this during fundraising times when Sheehy will be appealing to your wallets. As for the disparaging remarks on division III athletics::: many of those athletes have competed on the professional level::: including the center for the Tampa Bay Buccaneers. So your elitist::: arrogant comments demonstrate a true ignorance that should not be representative of an Ivy League program of inclusiveness.,Sheehy must go! Click the link and look at some of the derogatory and slanderous comments made by Harry Sheehy::: Athletic Director at Dartmouth College to the College’s newspaper. Cutting the swim and dive teams was enough for this guy now he has to publicly issue defamatory statements insulting the student athletes to their peer group and putting down all Division III athletics while he is at it. Surprising since he was a Division III basketball coach for 17 years before assuming the AD role at Dartmouth. I guess he is out of his league. He needs to be held accountable for his actions and statements. I believe the Dartmouth community will come together and hold him accountable and the College administrators need to step up and support these students. This type is bullying should be allowed to perpetuate at an institution of higher learning like Dartmouth College. Administrators do the right thing and remove Sheehy and reinstate the swim and dive team!,"Thanks All. Also please sign the petition for Rowing. This team has very few recruits::: extremely high GPA and represents all that is Dartmouth. No one deserves this once they bleed green. Lots of challenges for sure but the use of the endowment in the in the midst of a pandemic seems the best time ever to spend the money for kids now and the future

https://
www.change.org/
p/
phil-hanlon-rein
state-dartmouth
-men-s-lightwei
ght-rowing?recr
uiter=113033958
3&utm_source=sh
are_petition&ut
m_medium=copyli
nk&utm_campaign
=share_petition
&utm_term=share
_petition","I realize this was a ""gut wrenching"" decision but it was also a profoundly ""bad"" one on so many levels. Tradition::: atmosphere::: quality of college life::: relationship with the Hanover Community::: all these things will be negatively affected without Hanover Country Club and the Golf experience at Dartmouth. This is really tragic and leaves a really bad vibe in my overall ""big picture"" assessment of my dear alma mater. I understand that there are huge issues we currently face but with our immense endowment there has to be another way (you know there is) and we didn't go after it. We took the easy way out and it will cost us in the long run.",Really sad to hear about the closing of HCC. I didn’t play on the golf team but I loved that course and spent many a fall or spring afternoon winding around its 18 holes.,"Support student athletes including women’s sports teams.

https://
www.change.org/
p/
the-dartmouth-ad
ministration-sa
ve-dartmouth-sw
imming-diving?u
tm_content=cl_s
harecopy_234058
20_en-US%3A0&re
cruiter=1080867
213&recruited_b
y_id=f1fae890-8
636-11ea-ad5f-a
1e5b7d24e37&utm
_source=share_p
etition&utm_med
ium=copylink&ut
m_campaign=psf_
combo_share_abi
&utm_term=share
_petition",These are division one athletes who chose Dartmouth over probably multiple recruiting schools and now they are left high and dry by the school they chose. If cuts are necessary::: postpone them until your current athletes complete their time so at least you::: Dartmouth::: can demonstrate respect to these athletes who chose you! Honor your commitment to them.,The college spends more time effectively declaring war on their student body then trying to find reasonable solutions to the most pressing issues. To decide to cut the teams when administrators are making between 500K and 1.5 million dollars is quite an interesting move.,"Please support our teams::: student athletes and coaches.

https://
www.instagram.co
m/p/
CCfG7Xeplr7/
?igshid=18fxs3br
nl66k",This isn’t going to be a popular comment::: but I’m going to put it out there anyway. I have never understood how one’s ability to run::: throw::: catch::: is related to education. Our priority should be academics.,Prioritization is inevitable but not irreversible.,Terrible decision. Incompetent management. Disgraceful priorities. Pathetic leadership. Embracing mediocrity.,"Confused? Hanlon needs to explain his decision. According to the College’s own press release...fundi
ng for the swim program was permanently endowed by Alumni donations...

https://
news.dartmouth.e
du/news/2013/
01/
dartmouth-announ
ces-new-athleti
c-and-coaching-
endowments",Dartmouth is going to end up losing money from this move after alumni stop donating. Why should we give money when the administration uses its endowment to grow the administration while cutting student activities?,What about the kids? the senior athletes what are they to do now?,This is lame,I wish Dartmouth would send out this heartfelt of a message about its black community. The athletes will 100% survive this and be okay.,I am just so sad to hear this::: and angry::: too. I find it hard to believe there couldn’t be some way to come up with money and a creative plan to save these sports. Also::: what are the athletes from these teams to do now::: if they want to continue to compete in their sport during their undergraduate years? It’s presumably too late for them to transfer elsewhere::: nor should they be put in this position::: when they likely came to Dartmouth specifically because they could pursue their sport while studying at an outstanding academic institution.,First step in saving money should be to cut the amount of members that make up this bloated administration.,My heart goes out to all the athletes affected::: you don’t deserve this from Dartmouth. Swimming was such a big part of my time at Dartmouth::: I am so sorry that Dartmouth is denying current and future students this experience. Again::: you deserve better from the institution,Thanks President Hanlon for your leadership during challenging times.,What kind of students is Dartmouth seeking to bring in with this newfound admissions “flexibility”?,Terrible ! So sad for the athletes..huge time in their lives!,"With this move::: Dartmouth has disproportionat
ely cut women’s athletics.",This is cowardice in full display. Dartmouth can dip into it's $5.3 billion endowment for this and not notice so much as a hiccup. For some perspective::: the endowment was ~$2.0 billion when they cut swimming in 2002.,Several elite universities::: including Stanford and Brown::: are making similar adjustments in their priorities. Personally::: I think reducing the number of recruited athletes is a good thing.,How will the Hanover Country Club deficit be solved by the elimination of Swimming and Diving? Swimming and Diving has nothing to do with the Hanover Country Club - it's operated out of the fitness center!,My favorite young alumni appreciated club sports at Dartmouth: water polo and bicycling::: on shoestring budgets. The Outing Club has been the heart and soul of my own Dartmouth experience.,"How about just thinning down the administration?
How many deans do we really need?",So many other ways to cut the athletic budget that would make more sense::: so disappointed that THIS was the decision. Not well thought out at all.,Really disgusting and the golf course. Alumni you need to fight this!,Both Stanford and Dartmouth have very large (outsized?) athletic departments. I didn’t know about the golf course financial black hole. Too bad.,Philip Hanlon::: President and Harry Sheehy::: AD - PATHETIC! Very poor management skills... they can’t identify efficiencies to cover minuscule $2 million in saving from cutting these programs. They have a $5.7 billion endowment as a backstop. They aren’t discounting tuition and fees and the student body isn’t making an exodus....poor leaders. Not to mention their terse::: tone deaf communications to the Dartmouth family regarding their COVID-19 plan...which by the way makes about as much sense as this move...,Can we atleast keep the course open until the send of summer? Get a last round in,Nan Hu easily the best decision dartmouth has made since going co-ed (rationale below::: please read before reacting),This is a horrible decision. Very sad for the athletes::: and the college as well.,Get rid of the football and basketball teams::: too! save some more $$,"I am so upset by this poor decision. I question the administration’
s ability to make sensible::: compassionate::: and intelligent decisions based on this.",Why can't they trim down some of the resource hogs like football rather than outright eliminating swimming and diving?,Pathetic. Hanlon must go.,,,,
