"The MIT Corporation — the Institute’s board of trustees — elected nine full-term members::: who will each serve for five years; two partial-term members; and three life members::: during its quarterly meeting.

NEWS.MIT.EDU
MIT Corporation elects 11 term members::: three life members",6/13/21 14:05,"Congratulations
everyone",Congrats Ray !,"Congratulations
to all","Congratulations
to all the icons",Good to see that it looks like talent and not diversity checklist candidates. *cough* Harvard.,"https://
www.amazon.in/
TECHNOLOGIES-INC
REDIBLE-TECHNOL
OGIES-RELATED-B
OOK/dp/
1637812191/
ref=sr_1_1?dchil
d=1&keywords=th
e+unknown+techn
ology&qid=16241
94259&sr=8-1",💞,"Congratulations
to all of you","For latest 5G development worldwide ::: Click #SUBSCRIBE button for free https://
www.youtube.com/
c/
Global5GEvolutio
n",Bunch of freemasons,"water powered batteries using graphene and hematene nanotechnology are being funded by u.s. army at UCF orlando.......g
lobal change imminent",they are not safe at all very dangerous just ask or watch or look at documents from DR. peter mccullough He crushes the theory of any covid vax being safe. People have died as they recieve the the vaxes::: they will destroy your health over time.,DR. PETER MCCOLLOUGH INTERVIEWED ABOUT VACCINES::: ADDRESSED MANY IMPORTANT ISSUES. copy and paste that in bitchute.com. The covid vaccines will kill you.,Why black & white photos? Is not a funeral or memorial. 😁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MIT researchers have created the first fiber with digital capabilities::: able to sense::: store::: analyze::: and infer activity after being sewn into a shirt.

NEWS.MIT.EDU
Engineers create a programmable fiber",6/12/21 14:05,It would be perfect to use in VR for martial arts training!,Designed to look good::: or just another stealth way of harvesting data from us???,Can Fluid mechanic help not to break the bank of RIVER,"First house with thongs gets served breakfast by the others? #motionsensefitn
essandgaming",Interesting technology::: but the first application they thought of is storing wedding day music in the bride’s wedding dress?? 😂😂😂😂😂,Outer space stuff,iisc is world's best research university,Marty McFly jacket!,"https://
www.amazon.com/
dp/B09761Q4WT/
ref=cm_sw_r_fm_a
pa_glt_BV5ABQ0Q
HHWKAPTHE51F",This one's too much for my head tonight!,Garbage technology::: throw that it out just get cheap clothes at walmart. They work great and cheap. You don't need stupid technology on you.,Madeline van Eeghen neat,Are you telling me that my next PC will be my shirt?!?,Ιωσήφ Ααρών Σγω,Aisa Mijeno 😄,Mohammed Nour,Impressive,Shafaaf Khaled Hossain,Great results,"MIT::: Keep it up ❤❤

#Dream",Sophie Skach,Christina Pereyma,Sebastian Iregui Franco,great,Awesome 👍,Nathan Hutchings,Talal Ahmed,Niccolò Piraino,"God Will Judge The Wicked
You can’t fool the Lord. God will judge the wicked. He is Holy::: righteous and just. The Lord is all powerful::: all knowing and ever present. God cannot tolerate sin and He does punish sin. Even though you may think that you are “getting away” with your sins::: you are not. God knows all::: sees all and will punish all; all those who refuse to repent and trust Jesus.
The wicked will be judged by God. Listen to Jeremiah 1:14-16 Then the Lord said unto me::: Out of the north an evil shall break forth upon all the inhabitants of the land. For::: lo::: I will call all the families of the kingdoms of the north::: saith the Lord; and they shall come::: and they shall set every one his throne at the entering of the gates of Jerusalem::: and against all the walls thereof round about::: and against all the cities of Judah. And I will utter my judgments against them touching all their wickedness::: who have forsaken me::: and have burned incense unto other gods::: and worshipped the works of their own hands.",Mawaal Ali,Mejías Jesús,Rebel Rifat,HR Executive: Firms are Planning to have their Vaccinated Staff Replaced within the Next 3 Years. copy and paste that in bitchute.com. The vaxes are going to destroy peoples health so they will need to be replaced.,Enzo Martin Ayquipa Risco,Priorities 👍,"From 2002

https://
www.nano-lab.com
/
buckypaper.html",Just get blood work done once a month at your DR prevents health issues stupid MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuel Morales joined the Navy after high school and began taking college classes while deployed at sea. He’s now a PhD student in HST::: developing imaging applications to detect cardiac dysfunction in young patients.

NEWS.MIT.EDU
Charting a new course",6/11/21 13:23,Taking classes remotely::: wow!!,His shirt is just awesome !!,Yeah! I love seeing stories like these. Brings hope!,when does the chocolate chip cookie covid varient come out??,Officially Less Than 19:::000 Died In The U.S. From Covid? The New Shots Are The Real Killer? copy and paste that in bitchute.com. There is no pamdemic,"hydroxychloroqu
ine zithromax and zinc combined cures covid. proven april 2020 by honest dr's",UNDERCOVER NURSE EXPOSES WHAT IS REALLY HAPPENING WITH ‘COVID-19 PANDEMIC’ - 'IT'S MURDER' copy and paste that in bitchute.com. Shows hospitals fake covid results and kill covid patients,"Hello am a Ugandan business student and I have a few tech startup ideas and interested to partner up with good programmers but USA based ..don't pass on this opportunity... It may be the next big thing...I need programmers who are entrepreneur oriented with a drive for success ....we will do incredible things..EMAIL ME @ kabugodenisjuni
or@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A Haitian Creole proverb::: “Men anpil::: chay pa lou” translates to “Many hands make light work.” That is the spirit of MIT-Ayiti.net::: a digital platform of Inisyativ MIT-Ayiti / MIT-Haiti Initiative developed by professors Michel DeGraff and Haynes Miller::: with support from MIT Abdul Latif Jameel World Education Lab and MIT Open Learning::: that freely shares high-quality learning materials in the Kreyòl language.

The platform engages a broad range of volunteer educators in Haiti and elsewhere as co-creators::: and is a model of self-empowerment for Haitian teachers who::: too often::: lack educational resources in their native language. This music video introducing the MIT-Ayiti platform was developed in partnership with Haitian composer::: rapper::: and musician Bic Tizon Dife.",6/10/21 18:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MIT has again been named the world’s top university by the QS World University Rankings. This is the 10th year in a row MIT has received this distinction.

NEWS.MIT.EDU
QS ranks MIT the world’s No. 1 university for 2021-22",6/10/21 13:14,Congrats MIT. Such a deserved achievement.,Congrats::: MIT!,"Proud moment for everyone connected to this institution (including parents of MIT students::: like myself). 😊
The world’s best minds come together at this place and propel the science further for the benefit of society. Keep it up::: everyone! 🎉🙏 Sky is the liMIT!","Congratulations
to you::: my dream institution 😍🤩🎀",It was my dream to attend MIT but unfortunately that's not gonna happen anymore .,Yup !I'm proud up with our Universities.,My father was a proud alum.😊,"Congratulations
👍","Congratulations
to MIT.
I had been there on April 2005!",MIT is great!,Congrats my dream University MIT❤️❤️,Did my PhD there 5 years ago great uni,"Congratulations
MIT ❤",Class of 1991!,Ten is a great number!,I had always wanted to study at MIT. Someday I’ll make it there and build the Iron Man armour.,"Edx MIT Physics courses are the best. Congratulations
.",Congratulations,"Congratulations
to MIT",Congratualtion to all MIT students and staff.,MIT IS A BIG ASS University.,I agree. Well deserved::: absolutely!,Congrats to the world's best institution,"Big Congratulations
to MIT",Great::: MIT Remains the best whenever::: where ever. My Dream❤❤,Dream University!👏👏👏🎉,It educated my daughter. I will always be in their debt.,two thumbs up,You are the THIEVES of my LinkedIn account,Congrats!,Bravo 👏,"Congratulations
..... If i can't read.my future son & Daughter will read...",Congrats!,Congrats 👏👏👏,"Congratulations
to MIT.",MIT is highly deserve,Congrats,Love ❤️😍,"https://
www.amazon.com/
dp/B09761Q4WT/
ref=cm_sw_r_fm_a
pa_glt_BV5ABQ0Q
HHWKAPTHE51F",👏👏👏,👏🏼👏🏼👏🏼,Akwasi Owusu-Akyaw 😁,💜🖤,"Congratulations

University of the Punjab",Great!,"For latest XCHANGING IDEAS #15 ::: 8th June 2021::: Click #SUBSCRIBE button for free https://
www.youtube.com/
c/
Global5GEvolutio
n",Fantastic,Fiona McKellar lmao,FACT CHECK you can not go to space There is no space::: the sun::: moon::: stars and planets which are stars are all in earths atmosphere. Yes the earth is flat and the firmament which god created when he created earth::: covers the earth. The firmament separates heaven and earth from each other you can not get through the firmament. Space is just anther lie to confuse people and believe lies. We live in a fake reality::: everything is lies. Except for the bible. The so called 'spaceships' are launched into the air by the ocean and the crash into the sea far out so no one can see. It is all deception because satan rules this earthly world.,Awesome 😊✌️,"Congratulations
MIT❤",congrats MIT,Congrats ! 👏👏,Louis Petroff,"My dream university.😊😊
Warm congratulations
MIT!",I Love❤️ MIT,Hearty Congrats MIT,Congrats,Congrats MIT!,💞,Congrats 👏,Congratulation,"Congratulations
! MIT ❤️","Congratulations
! Well deserved!!",Sarvinoz Raufova,Omar CH,7,Great!!! :),I love MIT,Bravo! Again!,Yess very powerful,wowsome,Congrats MIT!,Congrats::: MIT !,you're my heart,GG,Carlo Marano,Ellen T Corcoran,Agustín Vera,Tervel Leubomir Nakamoto,Dream place🥰,YES 🥰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This year’s Commencement showcased the premiere of “Diary Of A Pandemic Year:::” composed by Jamshied Sharifi ’83::: conducted by Frederick Harris::: Jr.::: Director in Music::: MIT Music and Theater Arts::: video directed and edited by Jean Dunoyer '87::: MIT Video Productions.

The composition featured the MIT Wind Ensemble::: MIT Festival Jazz Ensemble::: MIT Symphony Orchestra::: MIT Concert Choir::: Rambax MIT::: MIT Vocal Jazz Ensemble::: students from five MIT a cappella ensembles::: and other MIT community students.

The text is based on poetry written during the pandemic by Sophia D-G ’22; Patricia Gao ’21; Cynthia Hua::: Affiliated Research Assistant::: Media Arts and Sciences; Moana Minton Meadow ’02; Maisha M. Prome ’21; and Kareena Villalobos ’22. MIT poet and lecturer Erica Funkhouser compiled and edited the poems.",6/9/21 13:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chemical engineers have developed particles that generate electricity by scavenging energy from their environment. As the particles float in a liquid solvent::: electrons flow through them::: producing a current that could drive chemical reactions or even power tiny robots.

NEWS.MIT.EDU
Tiny particles power chemical reactions",6/8/21 13:00,Wait us as computer programmers we will code something wonderful that can work with those chemicals,Hello am a Ugandan business student and I have a few tech startup ideas and interested to partner up with good programmers but USA based ..don't pass on this opportunity... It may be the next big thing,Yes! We need more development in batteries!,Tesla Free Enerqui!!!,Mad!!!!💯,"https://
www.amazon.in/
TECHNOLOGIES-INC
REDIBLE-TECHNOL
OGIES-RELATED-B
OOK/dp/
1637812191/
ref=sr_1_1?dchil
d=1&keywords=th
e+unknown+techn
ology&qid=16241
94259&sr=8-1","“Gravitation is Ferent radiation”
Adrian Ferent

“For the particle::: Dark Matter particle to follow its trajectory::: the emitted photon::: Dark photon::: graviton pushes the particle with a force higher than the centripetal force”
Adrian Ferent

“For high speed particles::: Dark Matter particles::: the centripetal force:
F=ma
 is the Ferent factor”
Adrian Ferent

“Gravitons have negative momentum::: negative energy and the speed higher than the speed of light”
Adrian Ferent

“Ferent radiation: when a particle::: Dark Matter particle changes direction emits photons::: Dark photons and gravitons”
Adrian Ferent

“Elementary particles emit and receive gravitons::: because Gravity emerged at Ferent wall before the Planck wall; because elementary particles interact via the force of gravity.”
Adrian Ferent

The conservation law states that particular measurable properties of an isolated physical system like energy and momentum do not change as the system evolves in time.

“When a graviton is generated::: it is generated the same energy and momentum::: but with opposite sign which is received by the elementary particle”
Adrian Ferent

“When a Graviton with negative momentum pg is emitted::: the direction of the velocity vector of the particle is changed”
Adrian Ferent

“The flux of Gravitons around the object is not the same that is why the object starts to oscillate:”
Adrian Ferent

“Because the number n of Gravitons emitted by a wave is n = λ / lp::: this means particles with higher energy will emit Gravitons with higher energy”
Adrian Ferent

“The Graviton energy::: E::: is proportional with the particle energy Ep:
E = k × Ep “
Adrian Ferent

“Inside the Black Holes the particles have the highest energy that is why Gravitons with highest energy are emitted by Black Holes:
E = k × Ep”
Adrian Ferent

That is why:
All Noble Laureates::: the greatest scientists::: your professors did not understand Gravitation; they did not understand Quantum Gravity.

I consider a particle with a circular helix trajectory.

A helix is a curve in 3-dimensional space.
A circular helix of radius ‘a’ and pitch 2πb is described by the following parameterizatio
n:

“For high speed particles::: Dark Matter particles::: the centripetal force:
F=ma
 is the Ferent factor”
Adrian Ferent

A centripetal force is a force that makes a body to follow a curved path.

“For the Dark Matter particle to follow its trajectory::: the emitted Dark photon pushes the particle with a force higher than the centripetal force”
Adrian Ferent

Gravity provides the centripetal force causing astronomical orbits.

“To oscillate the hydrogen atom emits photons and gravitons”
Adrian Ferent

“The Standard Model is wrong because the electron::: the photon are not elementary particles::: and it does not include Dark Matter particles”
Adrian Ferent

“To oscillate particles::: Dark Matter particles emit photons::: Dark photons and gravitons”
Adrian Ferent

“I discovered Dark photon momentum:
p = a / λ”
Adrian Ferent

My Gravitation theory explains:

“The Gravitons and the Dark Photons are faster than light”
Adrian Ferent

“Ferent equation for Dark photon energy:
E= a ν”
Adrian Ferent

I am the first who explained Gravity in the frame of quantum mechanics.

The gravitational attraction between two objects is accompanied by a negative amount of gravitational potential energy in the field which attracts them.

“Gravitons have negative momentum::: negative energy and the speed higher than the speed of light”
Adrian Ferent

“Ferent radiation: when a particle::: Dark Matter particle changes direction emits photons::: Dark photons and gravitons”
Adrian Ferent

Conclusion:
“Gravitation is Ferent radiation”
Adrian Ferent

https://
www.researchgate
.net/
publication/
352211363_Gravit
ation_is_Ferent
_radiation",Oh::: my goodness!! Fantastic!!,This will lead to many great things….,Great MITian :::My dream ❤,"Relevant subject in this post!! I’d like so much you visit and share my www.science1984
.wordpress.com because there are a very big amount of very important information from the world!! It’s updated!! I do not earn any money from it. Many people liked it such as renowned professors::: scientists and researchers around the world!! So::: this blog sharing is very important to the world society::: of course!! The blog content is very good with very high quality!! Visit!! Share to all your contacts!! The diffusion of knowledge is always essential for a world progress!! Thank you in advance!! Have an excellent day!! Greetings from Brazil. 🌏📉📈⏰🗣👤♾","graphene hematene nanotechnology.
...WATER POWERED BATTERIES....",We solve term papers in mathematics. WhatsApp +79174887729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Machine learning “works so well that it is easy to forget that we don’t know why it works:::” says Ankur Moitra. He seeks to establish “a rigorous foundation” and to design algorithms that are more robust::: interpretable::: and fair.

NEWS.MIT.EDU
On a quest through uncharted territory",6/7/21 13:08,PLEASE::: somebody prove to me why this device on a large scale isn't a better generator than solar or wind generator,would love to read more about the algorithm work!,😆,Great,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MIT physicists have shown preliminary evidence that data might be stored as faster::: denser::: and more secure bits made from antiferromagnets.

NEWS.MIT.EDU
Physicists find a novel way to switch antiferromagnetism on and off",6/6/21 14:05,"I'm curious::: if AFM's are ""... impervious to any external magnetic field ...""::: do they also serve to insulate against magnetic fields? I suppose that would be too much to ask. 🙂","I remember core memory as a teenager.

Was hard to work with then::: seems pretty pointless to reinvent.

This is like bubble memory::: another 'wow::: no more transistors in the memory thing' story.

A little teeny transistor or two and a smaller capacitor for 1 bit. That's it. Nothing faster::: lower power or more reliable.

Calcium extrusions and electrostatics like biology are low power::: reliable but way too slow...

Laser emulsion ? Emitter / detector is still more stuff then a xistor.

Fast is important::: if you have to change the mag domains or phase state of a mtl it takes forever::: like microseconds or worse","Gorgeous and beautiful!
Each “don’t give up” must have a purpose.
Otherwise what is that...kinda funny::: isn’t it?

For example::: we don’t give up on time. What is that? For what? Days::: months::: years::: to remind us of how old we are on this planet::: and how old we are bound to earth::: earth rotation speed? Imagine a watch without a dial face::: just a strap with time display on it::: our technology nowadays can surely fulfill this design::: why can’t we have that despite of so many advanced new watches? Because it makes one look like a prisoner::: which is not good.",Now all they need to figure out is how to mass produce them. Bring on the engineers! (MIT Course VI::: 1969),Podi velilaa::: task impugned. Physics cum levelnanii.,There's nothing new under the Sun.,It’s about time!,"For latest 5G development worldwide ::: Click #SUBSCRIBE button for free https://
www.youtube.com/
c/
Global5GEvolutio
n",“An AFM memory could enable scaling up the data storage capacity of current devices — same volume::: but more data:::” says the study’s lead author Riccardo Comin,Congrats to them 👏👏👏,ŰsMan Alí,Boaz Kafuti ❤️,"https://
designthinkingin
k.wordpress.com
/2021/01/23/
how-to-design-a-
better-world/",UNDERCOVER NURSE EXPOSES WHAT IS REALLY HAPPENING WITH ‘COVID-19 PANDEMIC’ - 'IT'S MURDER' copy and paste that in bitchute.com exposes the lies of covid.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congratulations::: Class of 2021! Today’s online Commencement ceremony celebrated the 1:::027 undergraduate and 2:::271 graduate students receiving MIT diplomas this year. Civil rights lawyer and activist Bryan Stevenson delivered the Commencement address.

NEWS.MIT.EDU
“Commit to changing the world:::” civil rights lawyer Bryan Stevenson urges the Class of 2021",6/4/21 23:06,"Wow!! It's a great job that's happening in the most dangerous time...
Congratulations
everyone for your patience and support.","Congratulations
to all receiving diplomas.",Great speaker❣️,where hopelessness persists.” To combat that::: “hope is our superpower.” To change the world::: he said::: “you’re going to have to be willing to do uncomfortable and inconvenient things::: and I hate that:::” he said,Congratulations,Congratulations🎉,👍,L. Rafael Reif::: in his charge to the graduates::: mentioned the 69 MIT graduates who are part of the team that created and runs the Mars rover Perseverance:::,My dream Uni ❤,"For latest 5G development worldwide ::: Click #SUBSCRIBE button for free https://
www.youtube.com/
c/
Global5GEvolutio
n",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For a look at more #MIT2021 posts that didn't make the pre-ceremony show: http://mitsha.re/iiJP50F3lWn,6/4/21 19:57,Great job with graduation today! Loved the Antarctica scientist’s remarks!,Hello massachustts university im a desired student of aeronuatic engineering dont really know how to get in touch with your university want i bassically want is more info about your university especially in the area of tuition pls i need feed back urgenty,Congrats and so awesome!!!,"Congratulations
everyone 👏","Congratulations
to everyone!. Great achievement.

Thank you",YOU ARE ALWAYS BETTER PREPARED FOR LIFE::: AFTER GRADUATING FROM MIT..HOOAH🍀🍀🍀🇱🇷🇱🇷🇱🇷,"Congratulations
you did it.....yippee",Please some help...how can I study at MIT for free..am a poor African but wanting to study at MIT..... people say am BRIGHT,"Congratulations
everyone!","Congratulations
to all",I like MIT a lot,Yes!,MIT❤❤,Congratulations,"Congratulations
!!🎉🎓","Congratulations
y'all!!!!",Congrats 🎈,AND NO OLD MEN😂😂😂🍀🍀🍀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Class of #MIT2021::: we are in awe of all you’ve accomplished despite the added challenges of this year. Congratulations and welcome to the MIT Alumni Association family. 👏,6/4/21 14:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
When the cup lifts::: the CAKE becomes PERFECTLY COLORFUL!.. 🌈🌈,6/4/21 11:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Good morning::: #MIT2021! Today is the day. You did it. 🎉,6/4/21 9:05,"Congratulations
to all",Good day::: good luck::: #MIT2021 from V+.,👍👌,Woo-hoo!!!! Great day!,Yahoo!!!,"Your time is limited::: so don't waste it living someone else's life. Don't be trapped by dogma - which is living with the results of other people's thinking. In life you will realize there is a role for everyone to meet. Some will test you::: some will use you::: some will love you::: and some will teach you. But the ones who are truly important are the ones who bring out the best in you
Like any other woman am sharing this testimony in a very emotional state because i don't wish any woman to be in the same shoes as i was sometime back when I caught my husband red-handed with my own best friend in our own bed. I couldn't believe it when I saw it and my heart started beating so fast and felt like my body is shaking then I ran straight to my elder sister's house. I cried so much and my sister left me to cry and told me it would help ease the pain I was feeling. Then he sat me down and asked me if I still love my husband and I told him yes of course::: and he told me that we all learn and grow through mistakes and no one is perfect and told me that if I wanted my man back I should fight for him and never trust friends again.
My sister told me to contact Prof ALI KARIM +27794333471 who had helped her husband with financial issues and told me he will help me bring my man back. It took me weeks to think about it because we come from a strong religious background but things worsened because I could not even concentrate at work and i got fired::: and after that::: i remembered what my sister had told me about consulting with Mr Harman That's when I contacted him and told him everything::: he listened::: and he told me that he will solve all my problems in 48 hrs. Since it was my first time doing this::: i could not believe his words just like that but i had to wait until the time he had promised. I was asked to buy materials to help me which I did::: we begun the prayer and results were delivered in 3 days. My husband called me and asked me where I was::: and he came straight to me and confessed how my best friend seduced him::: and he was sorry to fall into her trap and showed me all the messages my best friend was sending to him and promised never to see her again and promised to love me and only me. That evening he took me to a romantic dinner::: Since Prof ALI KARIM helped me::: My business become more productive and empowered than the previously::: my husband is back to the old man I used to know when we first dated and he loves me so much and does everything to see that am happy. Thank you so much doctor::: your prayers indeed work. If you're going through struggles::: you can text him on WhatsApp +27794333471 or call direct.",YES 🥰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"No more training do you require. Already know you::: that which you need.

Photo: @emmarosz on Instagram #MIT2021",6/3/21 10:35,"DUST The others send robots to Mars. We are the lunar landscapes that come to us on earth. When Mamadou Koulibaly proposed to the Ivorians the land reform at the heart of his company project::: which is to distribute land titles free of charge to rural people::: they said that he does not drive a carriage::: that he drives himself. his car::: that he has no bodyguards::: that he does not distribute t-shirts and caps::: that he does not give 5000 fcfa to buy their voice::: so they will not register on the electoral list and they do not vote for him. Today::: ten years later::: Mamadou Koulibaly is silent and reading a video like this::: his silence resonates terribly ➡️ https://
youtu.be/
CB47WyShODU The people of Similimi::: like those of many 'other villages::: are in the most complete error . In Côte d'Ivoire::: the land of their ancestors::: the land (soil and subsoil) on which they live::: belongs to the state and not to communities or families. Since 2016::: it has been enshrined in the constitution. It's not the foreign multinationals that are taking over the land::: it's the government. In many so-called French-speaking
African countries::: the situation seems hopeless::: so the political class::: regardless of its edge::: is unanimous in its desire to maintain the system of exploitation and corruption and state control over lands::: which enrich political actors and multinationals / foreign interests. But in Côte d'Ivoire::: where Mamadou Koulibaly exists::: poverty is a choice. Lethargy::: lack of commitment::: resignation and greed come at a price. As you sell yourself::: that’s how you are bought. When Mamadou Koulibaly proposed to the Ivorians a coherent program to change this::: to give back ownership of the land to the people::: to give power to the people and to build prosperity in work::: effort::: rigor::: responsibility and justice::: they said we don 't eat that! It's understood! Now they are losing their land::: their health::: their rights and their dignity. Good Sunday. #LaDameDeSochi 🐝💛","🎉Congratulations
to all of our graduates!!! Your hard work has paid off!!",Enough playing::: MIT... just go ahead and create the actual light saber::: please.,Can I sign up for a free course so I can tell people I'm enrolled at MIT? ONLY thing I can think of that would sound cooler than that is Harvard Law.,Mmm good pose you have..,At some new ideas ::: Congrats graduates,May the force be with you in your professional career,Bhavaya Tyagi,I miss MIT every day... <3,Sarah Boyd,Marek Tyluś may the force be with you...,"Congratulations
!🎉🍾🥳",Congratulations,Awesome,Very well thanks,True::: that!,Rustam Kamalov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
