"Scott Bess::: founding executive director of Purdue Polytechnic HS::: shows how persistence matters to us.

He is the one behind the revolutionary philosophies PPHS is built upon — ideas that have reinvented the high school experience. It’s just one of the reasons #Purdue is a Fast Company #BrandThatMatters. https://purdue.university/3H8zkqw",11/30/2021 18:22,a visionary,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"After a weeks-long journey that began in the unnerving chaos at the Kabul airport::: a Purdue language and culture instructor helped four family members relocate from Afghanistan to West Lafayette.

The family was among the thousands of Afghan refugees who fled the country in August when the Taliban returned to power.

They left behind family::: homes and all of their belongings when they fled their home country::: but members of the Purdue community are helping them start over in the U.S.

https://purdue.university/31bRA1M
#Repost @boilerambassadors with @get_repost ・・・ Today’s #SmallStepsWithStudents in healthcare feature is Isabella Hannigan from @boilerfootball 🏈🏈🏈  What is your healthcare role?: Right now I’m an athletic trainer with the football team so I do a lot of their treatments before and after practice.  How was your role impacted by COVID-19? Did you work during the pandemic/lockdown?: During covid I wasn’t able to work with any teams but I did work as a pharmacy tech which was really interesting during the covid era. We did curbside pickup and curbside vaccines which was definitely interesting.  What is your favorite health tip to give to students?: My favorite health tip would be focus on wellbeing as a whole::: and not just one aspect.  What is your favorite part of being back on campus?: My favorite part about being on campus is meeting new people and learning different perspectives::: whether in person or virtually.  #LetsPlayFootball #PurdueUniversity #BoilerUp,2020-10-11 16:37:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The #ProtectPurdue Ambassadors explain how to request them at your events. https://protect.purdue.edu/ambassadors/request-form/ https://purdue.university/2GjQwit  YOUTUBE.COM How to Request a Protect Purdue Ambassador,2020-10-11 14:00:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For Pete's Sake::: don't let your mask down to help #ProtectPurdue. protect.purdue.edu,2020-10-10 14:00:40,Enough with the masks promotions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#ProtectPurdue Ambassadors explain why they chose to participate in the Protect Purdue Ambassador program. https://purdue.university/3nhFRFw  YOUTUBE.COM Protect Purdue Ambassadors share their ""why""",2020-10-09 18:00:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kicking off the weekend with some #FridayFun. Keep up the great work wearing masks to help #ProtectPurdue!,2020-10-09 16:27:01,Congratulations Purdue. You've made one of literature's greatest heroes look like a bank robber.,Wow.... It’s way more sad than it is funny but it’s still kind of funny,Jessica Rae,Yes you do...on a sane planet.,So the library is where Boilermakers go on the weekend!,Boiler Up!,I am so confused as to why it's only ever the antimaskers that comment on Purdue COVID-19 posts. What they don't know is that Purdue would probably be completely shut down right now without masks::: soo......  I really like the media team for Purdue. Shoutout to you guys. 💛,Crinj,Our Purdue students want to be on campus! I applaud them for taking on this challenge! We are Purdue proud!,#DontKillSeanBea n,BOILER UP HAMMER DOWN TYLER STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adding the Protect #Purdue Health Center phone number — 765-496-4636 — to your contacts is one small step you can take to #ProtectPurdue. Do this::: and answer the call if it comes. It’s important.,2020-10-09 14:15:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wearing your mask doesn't stop once the weekend is here. Don't let your mask down this weekend! #ProtectPurdue,2020-10-08 19:16:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No matter the day of the week::: don't let your mask down to help #ProtectPurdue,2020-10-08 13:01:13,So sad to see kids wearing masks especially outdoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ProtectPurdue Ambassadors share their impressions of the measures Purdue is taking to create a safe campus learning environment — hybrid classes::: de-densification::: social distancing and more — and the benefits of being back on campus this fall. https://purdue.university/3iDHqKd  YOUTUBE.COM What Purdue classes look like in time of COVID-19,2020-10-07 18:00:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As we pursue #TheNextGiantLeap together::: Purdue University has earned U.S. News & World Report’s ranking as the nation’s #5 most innovative school. https://purdue.university/2FufH0R,2020-10-07 13:00:48,I think it's awesome how they let freshmen arm nukes like that. Looks fun.,Shouldn't they all be wearing gloves to keep skin oils off the eqpt.?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On October 14 we will celebrate the #Purdue Bell Tower's 25th birthday! #PurdueBelltower,2020-10-06 19:52:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ProtectPurdue Ambassadors discuss their role on campus as students adjust to the new normal. Ambassadors serve to educate::: unify and encourage students to protect themselves::: others and the entire community. https://purdue.university/33wI0oP  YOUTUBE.COM Protect Purdue Ambassador Program,2020-10-06 18:00:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Today is the 10th anniversary of @LifeAtPurdue’s Ei-ichi Negishi winning the 2010 #NobelPrize. His contributions to science inspire many #Boilermakers pursuing #TheNextGiantLeap.,2020-10-06 13:00:53,He is a very humble guy. I was working in Purdue union and had the honor of serving him food back in 2011. I asked him for an autograph on a paper plate and he gladly signed. I still have that paper plate.,A man certainly worth celebrating.,Top fan Sujatha Seemakurthi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not feeling well? 🤒Stay home if you feel sick and and report any COVID-19 related symptoms to the #ProtectPurdue Health Center by calling 765-496-INFO (4636) or toll-free at 833-571-1043. protect.purdue.edu,2020-10-05 18:00:34,If a student stayed home because of a headache::: classes would always be empty. Just saying.,Jonas Waldrum,And the President of ND goes about his infected life on campus. Purdue rocks with intelligent folks!,Can we forward this timely PSA? Asking for a friend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
💪 It’s time to roll up your sleeve and get a flu shot to #ProtectPurdue by Oct. 31. The clinic will be at the CoRec from 10 a.m. to 8 p.m. Get it today when there is no wait! #Boilermakers #BoilerUp http://purdue.university/FluShots,2020-10-05 16:25:17,Thanks Purdue it was fast and friendly.,Flu shot is only about 40 percent effective.,Already got mine🤪,Lauren Jennings,Cost?,Do you have flu mist available?,Or maybe support your magnificent immune system that knows how to heal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Every Giant Leap starts with One Small Step. 🖤 💛 #TheNextGiantLeap #ProtectPurdue #MondayMotivation,2020-10-05 13:00:49,BOILER UP!!,Anyone here know the 2nd law of thermodynamics? Boyle’s law?,🖤💛🖤💛🖤💛🖤💛,Michelle Prior Galati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Life on the #Purdue campus looks different this year::: but a new initiative for activities aims to boost the residential student experience while keeping the campus community safe. #ProtectPurdue https://purdue.university/30qStQO  JCONLINE.COM Purdue places 3 outdoor pianos around campus::: supporting residential student experience,2020-10-04 18:28:00,Love this!!,Boiler up!,someones going to play wap on it I just know it,Chantel,Very happy to see this and other ReEntry into Purdue Atmosphere efforts! Boiler up!,Boiler up!,Boiler Up,Hope someone disinfects each one after use.,This is fantastic!!! Well done Purdue!!!,Way to go PU!! Music changes everything!,Boiler up!,Suraj Kumar.,Well Done Purdue,This is awesome!,We have this piano in our house! Same woodwork design on the front and metal pegs! Looks identical!,What a cool idea! Edna!,Kristin Overbey Irena Kushner 🎹!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Student Ambassadors play the Mask Up challenge to #ProtectPurdue and have some fun on campus! #BoilerUp,2020-10-04 16:07:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Purdue University’s Office of Student Life is rolling out ReEntry Purdue Atmosphere::: a plan to provide safe spaces for students to carry out campus activities with new and existing spaces on campus – all while abiding by the guidelines spelled out in the #ProtectPurdue Plan. https://purdue.university/33oJdyH  PURDUENEWS.EXPOSURE.CO ReEntry Purdue Atmosphere by Purdue News,2020-10-04 14:00:47,I been at Purdue for 2 years and have not met anyone... It might be because I am older than most students there but still::: everyone seems to be in their own bubble.,I hope so::: my freshman says there’s nothing to do. He hasn’t been able to meet anyone since most of his classes are online.,This is wonderful. I think the students are doing great with Protect Purdue,This is a great idea::: thank you for doing this for the students.,My husband (68) and I(67) graduates briefly visited the campus on Friday. We both commented how well the students are abiding to mask wearing. Protect Purdue is working. Social activity can prudently be included 😊,I wonder how it’ll work when it’s below freezing outside.,I am so thankful for this::: these kids need to socialize and not sit in a dorm room! There is going to be a lot of kids with depression if we don't help them socialize.,sounds fun to me. I would love it if I were there,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our student ambassadors show us how to #ProtectPurdue in class. #BoilerUp,2020-10-03 20:24:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Social distancing doesn't mean you can't socialize! The Purdue Student Union Board and campus organizations have fun activities for students that follow the #ProtectPurdue plan. https://purdue.university/3jqGF8P,2020-10-03 13:45:03,Great idea - 500 people seems low for a stadium that seats over 50:::000. But happy that they are trying to find things for this students. They will need to kick this type of planning up a notch as the cold weather arrives.,Boiler up! #wakandaforever #ProtectPurdue,Have you even seen the amount of people infected or to be honest those infected in our government from the super spreader event in the Rose garden. I do agree the students of Purdue have done well with masks and social distancing on most part but why risk it right now::: just be happy for football,Is that only open to students? I'd love to come see a movie at Ross-Ade.,I'm guessing this is the largest attendance they'll have this season,But yet the Big 10 won't allow fans in for football games.,This looks more fun than being in Fowler!,Love that you are trying so hard to make this year as best as it can be!,Eleanor Snyder,But of course you can’t go in the stadium to watch football or anything,Anyone need a mechanical engineer? FOR HIRE,This is a great idea!,My grandson says he’s ok! Stay safe! Boiler Up!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anonymous $1M cash gift to establish scholarships for Black engineering students at #Purdue. https://purdue.university/2SknJwE  PURDUE.EDU Anonymous $1M cash gift to establish scholarships for Black engineering students at Purdue,2020-10-02 18:00:42,Hmmm... I just can’t find any examples of systemic racism.,Outstanding!,That's beautiful! ♥️♥️,Excellence recognized,So cool.,Refreshing that it’s anonymous!,Divalicious,I wonder whether they lose the scholarship if they switch majors. Many people switch out of engineering.,Sounds like racism to me. Purdue would be in big trouble if they said there was an anonymous donation for scholarships for only for white students. Racism at its finest!,Great,David Robert Lewis- thanks for the inspiration.,Awesome.,Nashe Mucharambeyi,Boiler Up!,Outstanding! 🖤💛🚂,Fantastic,Blessed be generosity!,Oh::: just for black ones. Ok::: let’s celebrate the character and aptitude of a STUDENT based on the color of his skin. Circa 1940? Sad. 🤨,Wow try doing the same thing and replace the word “black” with white. People would shit their pants.,That’s fantastic,Lovely gesture!,What a selfless act!! Wow! This is wonderful.,Awesome!!,So awesome!!,Do they give scholarships for white kids only?,Great good job all the best for this university I can't wait to take one month on it 🙂,Fantastic!,May God bless the good soul who shared his or her blessings with others.,Do I have to be black?,I am all for helping those in need but when a scholarship is only given based on the race of a person::: isn't that racist to those that are not of that race? If there is a scholarship strictly for Asian students::: Korean students::: or white students::: it would be seen as such.,Purdue is such a great school!!,Tristin Kuhn ❤️❤️,🌞 YES ‼️,Anyone need a mechanical engineer? FOR HIRE,i’m confused::: is there a problem with making a scholarship for certain minority groups??? cause i am all for this scholarship!! 🤩🦋,Eric Summers Bobby Brooks,Jessica Hogeboom,Such a beautiful gift that will help so many💗,You can set up a scholarship for a one-eyed::: blue eyed::: left- handed woman if you want. If you see a need and can donate to benefit that particular minority::: God bless you!,That is so great,Yeah!!,Amazing!!!! Thank you to them!!,What a humble act.,Amen! Blessings to whoever did it.,AMAZING!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We hope you enjoy this beautiful fall weekend #Boilermakers::: but be sure to mask up and #ProtectPurdue. Purdue University College of Health and Human Sciences Purdue Krannert,2020-10-02 17:24:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As we celebrate World Smile Day::: #Purdue grads Kate and Ryan Smith find fulfillment in promoting happiness through their unique::: whimsical greeting cards and other heartfelt Kate Smith Company creations. World Smile Day® #Boilermakers #WorldSmileDay https://purdue.university/30uV2S6  PURDUE.EDU Ryan and Kate Smith: Making the world happy,2020-10-02 12:55:01,This seems like an appropriate day to have reintroduced the Compliment Guys.,Heck yeah!!! Congrats Kate and Ryan!!,Thanks so much Purdue University This makes us smile! ❤️,Making money from home is real::: Olymp trade is really paying received my profit 60k thanks to Mr Henryson Contact him on whatsApp help your self 09044197504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For Pete's Sake don't let your mask down to help #ProtectPurdue protect.purdue.edu,2020-10-01 13:00:43,Purdue as an institution and Purdue as in the students have all done a marvelous job::: For Pete’s Sake!❤️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Although you may never have met Mark Simons::: his iconic images have been a part of the Purdue landscape for 17 years. Congrats::: Mark::: on your retirement and thank you for all of the memories! 📸 https://purdue.university/2SefhyW  PURDUENEWS.EXPOSURE.CO A Tribute to Purdue Photographer by Purdue News,2020-09-30 18:00:49,Congratulations ::: Mark!,Congratulations Mark. It was always a great pleasure to work with you and to see the wonderful ways you captured the joy of our students and performers in the College of Liberal Arts. May your next chapter be picture perfect.,Congratulations Mark! Purdue is losing a very talented and dedicated photographer. You deserve a rest! Best wishes for a wonderful retirement.,Good luck to you!,Best wishes::: Mark Simons!,Have a wonderful retirement::: Mark Simons!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Has life existed beyond Earth? This is an enduring question #Purdue scientist Briony Horgan hopes the 2020 NASA Mars rover mission will help answer. Her critical work in this endeavor exemplifies the ingenuity and invention that led U.S. News & World Report to rank Purdue as the nation’s #5 most innovative school. Earth::: Atmospheric::: and Planetary Sciences at Purdue NASA - National Aeronautics and Space Administration #TheNextGiantLeap,2020-09-30 13:01:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purdue Polytechnic HS senior Colten Lewis was one of 30 from the school that came to Purdue’s campus in West Lafayette during a summer program offering in-person learning sessions. He is part of the school’s inaugural graduating class. Read more about Colten and Purdue Polytechnic High School in the link below. #PurdueUniversity #BoilerUp https://purdue.university/30iIn4n  PURDUE.EDU PPHS preparing rising senior class to take a big step in their education,2020-09-29 12:49:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Together::: we're taking vital steps to protect our community. #ProtectPurdue protect.purdue.edu Purdue Ag Alumni Purdue Agriculture,2020-09-28 18:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Purdue enjoys a rich history of promoting wellness on its campus. Join us in our latest #ThisisPurdue podcast to hear about the Co-Rec and sports nutrition for our student athletes. #PurdueUniversity #BoilerUp https://purdue.university/3kUZQru  PURDUE.EDU Episode 17 – Purdue Recreation and Sports Nutrition,2020-09-28 12:50:05,Ugh I miss the co rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
When you wear your mask you help #ProtectPurdue. #INThisTogether #Purdue protect.purdue.edu,2020-09-27 14:00:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For Pete's Sake #BoilerUp and #MaskUp to help #ProtectPurdue. protect.purdue.edu,2020-09-26 14:01:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How to wear a mask in three steps to help #ProtectPurdue protect.purdue.edu,2020-09-25 13:08:01,Come on man,John Sparling,Masks are too small for adults,The mask has been abit tight to me::: but still very useful especially I need to go out shortly with minimal human interactions!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wearing your mask doesn't stop once the weekend is here. Don't let your mask down this weekend! #ProtectPurdue,2020-09-24 20:38:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For Pete's Sake keep up the great work! Don't let your mask down to #ProtectPudue. protect.purdue.edu,2020-09-24 15:00:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Thanks to everyone in the Purdue family::: we are still here::: education is still proceeding and Purdue is still in business. But we all recognize that we are less than a third of the way through the semester::: and the situation will remain fragile all the way to Thanksgiving. In this video::: I share a few highlights of everything that’s gone into making this first month possible::: and what we need to do to keep it going."" - Mitch Daniels::: Purdue University President https://purdue.university/35ZR1bE  YOUTUBE.COM Purdue President Daniels shares message after first month of fall semester 2020",2020-09-24 13:00:47,So glad to have President Daniels at the head of Purdue- We are so blessed to be parents of a current Purdue student. Kudos to everyone at Purdue 👍👍👍🙏❤️,Go Mitch!!!,Hail Purdue.,BOILER UP! Thanks for the great leadership and transparent communication Mitch Daniels!,Positive Leadership + Committed Students = Successful Outcome Go Boilers!,President Daniels and the entire team at Purdue should be proud of what has been accomplished thus far in an atmosphere of cooperation and respect for others. Congratulations for putting this kind of program into effect. I hope the good result continues throughout the semester.,Purdue is under great leadership! Class all the way! BOILER UP!,Keep up the good work::: Purdue Community!,Thank you Mitch and team of hundreds that are making this possible.,Boiler up! So proud of my alma mater!,What a positive AND respectful message. It’s refreshing to have leadership talk WITH us instead of ‘at’ us. Thank you Mitch and everyone. Hail Purdue!,Great message Mitch,The state of Indiana will be in stage 5. Purdue should be also. These kids need to go to in person classes,Please pay attention to the increased stress::: pressure and anxiety of the students. It’s been alarming to hear how many kids are having significant difficulties with the unrealistic expectation based on remote learning from their professors! This is not good. Mental health is extremely crucial. Our current resources is inadequate. The waiting list to get help is ridiculously long. Please give the students support and adequate resources they deserve as well as manage the expectations from professors. The emotional toll is significant and alarming. Please do not underestimate this issue!,Japanese universities in Tokyo are continuing remote lectures while elementary to high schools have all been back in normal::: which does not make any sense.,🖤💛🚂 #boilerup. #mitchdanielsfor president,What precautions are planned for the Fall and Winter months for the outdoor meal tents? Will there be heat lamps and lanterns positioned?,Keep the PPP moving forward. Thank you to staff & students for doing their very best. This is a difficult time for everyone.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
